"id","type","id_jo","id_country"
35102,"none",20,80
35103,"none",23,80
35104,"none",5,157
35105,"none",12,234
35106,"none",12,234
35107,"none",1,234
35108,"none",13,234
35109,"none",13,234
35110,"none",0,238
35111,"none",7,238
35112,"none",14,80
35113,"none",14,80
35114,"none",12,80
35115,"none",12,80
35116,"none",12,80
35117,"none",0,53
35118,"none",1,238
35119,"none",1,238
35120,"none",1,13
35121,"none",8,80
35122,"none",23,80
35123,"none",19,41
35124,"none",19,41
35125,"none",19,41
35126,"Bronze",19,41
35127,"none",13,13
35128,"none",13,157
35129,"none",23,13
35130,"none",23,13
35131,"none",23,13
35132,"Bronze",14,238
35133,"Silver",14,238
35134,"Gold",14,238
35135,"Gold",14,238
35136,"Silver",14,238
35137,"Bronze",12,238
35138,"Silver",12,238
35139,"Bronze",12,238
35140,"Gold",12,238
35141,"Bronze",12,238
35142,"Silver",12,238
35143,"Bronze",1,238
35144,"none",13,31
35145,"none",13,136
35146,"none",12,61
35147,"none",0,136
35148,"none",12,136
35149,"none",14,136
35150,"none",12,136
35151,"none",20,136
35152,"none",21,234
35153,"none",21,234
35154,"none",21,234
35155,"none",1,41
35156,"none",19,21
35157,"none",27,41
35158,"none",18,41
35159,"none",0,41
35160,"none",14,13
35161,"Gold",25,238
35162,"none",21,80
35163,"none",17,21
35164,"none",17,21
35165,"none",17,21
35166,"none",18,80
35167,"none",21,80
35168,"none",18,80
35169,"none",18,80
35170,"none",0,238
35171,"none",0,238
35172,"Bronze",9,41
35173,"none",9,41
35174,"none",9,41
35175,"none",14,80
35176,"Gold",14,80
35177,"none",0,234
35178,"none",18,80
35179,"none",21,80
35180,"none",20,234
35181,"none",22,80
35182,"none",22,80
35183,"none",25,80
35184,"Bronze",25,80
35185,"none",4,238
35186,"none",17,41
35187,"none",2,80
35188,"none",8,21
35189,"none",8,21
35190,"none",27,80
35191,"none",26,41
35192,"none",1,234
35193,"Gold",13,238
35194,"none",8,13
35195,"none",7,13
35196,"none",12,234
35197,"none",29,234
35198,"Gold",6,234
35199,"none",3,234
35200,"none",4,234
35201,"none",10,234
35202,"none",23,80
35203,"none",25,106
35204,"none",14,31
35205,"none",14,31
35206,"none",1,31
35207,"none",1,31
35208,"none",13,31
35209,"none",13,31
35210,"none",19,31
35211,"none",19,31
35212,"none",12,31
35213,"none",0,175
35214,"none",8,175
35215,"none",21,175
35216,"none",0,175
35217,"none",8,175
35218,"none",8,175
35219,"none",7,175
35220,"none",7,175
35221,"none",14,175
35222,"none",14,150
35223,"none",1,150
35224,"none",13,150
35225,"none",20,80
35226,"none",12,13
35227,"Gold",1,13
35228,"Silver",1,13
35229,"Bronze",1,13
35230,"Silver",1,13
35231,"Silver",1,13
35232,"none",13,13
35233,"none",23,157
35234,"none",23,157
35235,"Gold",18,157
35236,"none",0,157
35237,"none",18,80
35238,"none",1,45
35239,"none",1,45
35240,"none",0,80
35241,"none",14,157
35242,"none",12,157
35243,"none",1,157
35244,"Gold",18,113
35245,"none",21,113
35246,"none",21,41
35247,"none",21,41
35248,"none",21,41
35249,"none",21,41
35250,"none",21,41
35251,"none",21,41
35252,"none",20,180
35253,"none",20,180
35254,"none",19,180
35255,"none",25,180
35256,"Bronze",18,180
35257,"none",14,179
35258,"none",12,179
35259,"Gold",19,180
35260,"Silver",20,180
35261,"none",8,180
35262,"none",8,180
35263,"Gold",7,180
35264,"none",7,180
35265,"none",14,180
35266,"Bronze",12,180
35267,"none",19,41
35268,"Silver",7,234
35269,"none",25,238
35270,"none",19,238
35271,"none",22,21
35272,"none",21,157
35273,"none",0,157
35274,"none",7,248
35275,"none",7,248
35276,"none",7,248
35277,"none",7,248
35278,"Silver",14,248
35279,"Gold",14,248
35280,"Bronze",14,248
35281,"Silver",12,248
35282,"Gold",12,248
35283,"Silver",12,248
35284,"Silver",12,248
35285,"none",1,248
35286,"none",1,248
35287,"none",1,248
35288,"none",13,248
35289,"none",13,248
35290,"none",21,41
35291,"none",0,41
35292,"none",8,113
35293,"none",19,220
35294,"none",20,220
35295,"none",5,80
35296,"none",7,234
35297,"none",7,234
35298,"none",27,41
35299,"Bronze",23,234
35300,"none",6,13
35301,"none",6,13
35302,"none",7,234
35303,"Silver",0,157
35304,"none",8,157
35305,"none",7,157
35306,"Gold",24,248
35307,"none",25,234
35308,"none",25,234
35309,"none",20,57
35310,"none",24,57
35311,"none",13,13
35312,"none",1,157
35313,"Silver",14,238
35314,"none",27,238
35315,"none",27,238
35316,"none",26,13
35317,"none",9,13
35318,"none",13,16
35319,"none",14,238
35320,"none",0,234
35321,"none",0,234
35322,"none",0,234
35323,"none",0,234
35324,"none",0,234
35325,"none",0,234
35326,"none",0,234
35327,"none",0,234
35328,"none",21,41
35329,"none",21,41
35330,"none",8,41
35331,"none",19,238
35332,"Bronze",13,238
35333,"none",13,242
35334,"Silver",1,21
35335,"none",18,238
35336,"none",15,238
35337,"Silver",12,13
35338,"none",14,206
35339,"none",1,234
35340,"none",1,234
35341,"none",7,19
35342,"none",14,234
35343,"none",1,234
35344,"Gold",12,238
35345,"none",18,157
35346,"none",8,238
35347,"none",8,238
35348,"none",21,248
35349,"none",0,248
35350,"Bronze",21,155
35351,"none",0,13
35352,"none",0,13
35353,"Bronze",8,13
35354,"none",7,13
35355,"none",18,13
35356,"none",5,234
35357,"none",18,22
35358,"none",18,22
35359,"none",4,238
35360,"none",4,238
35361,"Silver",4,238
35362,"none",1,110
35363,"none",13,110
35364,"Gold",10,238
35365,"Silver",9,238
35366,"none",13,238
35367,"none",1,180
35368,"none",13,180
35369,"none",0,41
35370,"Silver",14,113
35371,"none",13,31
35372,"none",21,234
35373,"none",0,234
35374,"none",23,21
35375,"none",23,21
35376,"none",14,33
35377,"none",8,215
35378,"none",14,13
35379,"none",26,180
35380,"none",26,180
35381,"none",9,180
35382,"none",9,180
35383,"none",8,234
35384,"Gold",7,234
35385,"Gold",14,234
35386,"none",12,234
35387,"none",22,215
35388,"none",20,238
35389,"none",13,238
35390,"none",13,87
35391,"none",14,110
35392,"none",12,110
35393,"none",12,110
35394,"none",1,110
35395,"none",23,238
35396,"none",22,13
35397,"Gold",22,13
35398,"none",12,238
35399,"none",23,41
35400,"Silver",18,41
35401,"Gold",25,238
35402,"none",12,238
35403,"none",7,238
35404,"none",1,110
35405,"Gold",6,238
35406,"Silver",12,238
35407,"Gold",1,238
35408,"Gold",13,238
35409,"none",22,13
35410,"none",7,234
35411,"none",7,234
35412,"none",23,41
35413,"none",19,234
35414,"none",19,234
35415,"none",20,234
35416,"none",2,13
35417,"none",1,238
35418,"none",13,238
35419,"none",24,234
35420,"Silver",18,234
35421,"none",21,234
35422,"none",21,234
35423,"none",19,31
35424,"none",19,31
35425,"none",23,31
35426,"none",23,237
35427,"none",23,237
35428,"none",23,237
35429,"none",18,237
35430,"none",18,237
35431,"none",18,237
35432,"none",0,237
35433,"none",0,237
35434,"none",0,237
35435,"none",5,216
35436,"none",20,113
35437,"Silver",21,215
35438,"none",25,234
35439,"none",14,41
35440,"none",20,151
35441,"none",20,151
35442,"none",8,234
35443,"none",12,238
35444,"none",1,238
35445,"none",13,238
35446,"none",1,238
35447,"none",20,41
35448,"none",20,41
35449,"none",23,41
35450,"none",23,41
35451,"none",22,234
35452,"none",8,155
35453,"none",7,155
35454,"none",28,41
35455,"Bronze",29,41
35456,"none",19,21
35457,"none",19,21
35458,"Silver",22,13
35459,"none",18,238
35460,"none",21,238
35461,"none",22,242
35462,"none",24,150
35463,"none",1,152
35464,"none",13,152
35465,"none",13,152
35466,"none",21,113
35467,"none",22,175
35468,"Gold",12,209
35469,"Silver",1,209
35470,"Bronze",13,209
35471,"Gold",13,209
35472,"none",22,99
35473,"Gold",11,41
35474,"none",11,41
35475,"none",26,41
35476,"none",26,41
35477,"none",9,41
35478,"Gold",18,41
35479,"none",6,238
35480,"none",2,238
35481,"none",20,225
35482,"Gold",23,225
35483,"none",23,225
35484,"none",24,225
35485,"none",24,225
35486,"none",18,225
35487,"none",11,13
35488,"none",26,13
35489,"none",9,13
35490,"none",28,41
35491,"none",28,41
35492,"none",28,41
35493,"none",0,13
35494,"none",8,13
35495,"none",1,13
35496,"none",23,238
35497,"none",22,238
35498,"none",25,238
35499,"none",19,238
35500,"none",22,13
35501,"none",22,13
35502,"none",25,13
35503,"none",25,13
35504,"none",26,41
35505,"none",26,41
35506,"none",26,41
35507,"none",9,41
35508,"none",9,41
35509,"none",9,41
35510,"none",9,41
35511,"none",9,41
35512,"Gold",0,41
35513,"none",14,238
35514,"Gold",14,238
35515,"Silver",14,238
35516,"Silver",12,238
35517,"Bronze",14,57
35518,"none",12,57
35519,"none",19,13
35520,"none",1,191
35521,"none",14,13
35522,"Gold",12,13
35523,"none",1,13
35524,"none",13,172
35525,"none",12,238
35526,"none",23,234
35527,"Silver",8,238
35528,"Bronze",7,238
35529,"none",23,234
35530,"none",18,41
35531,"none",21,41
35532,"none",0,41
35533,"none",21,234
35534,"none",23,13
35535,"none",23,13
35536,"none",18,13
35537,"none",8,13
35538,"none",8,13
35539,"none",7,13
35540,"none",25,180
35541,"none",26,13
35542,"none",9,13
35543,"none",1,87
35544,"none",7,13
35545,"none",8,87
35546,"none",14,90
35547,"none",13,113
35548,"none",13,113
35549,"none",11,80
35550,"none",26,80
35551,"none",1,10
35552,"none",13,10
35553,"none",22,31
35554,"none",4,192
35555,"none",12,171
35556,"Bronze",1,209
35557,"none",0,209
35558,"none",29,5
35559,"none",29,5
35560,"none",29,5
35561,"none",12,168
35562,"none",1,168
35563,"none",13,168
35564,"Silver",8,10
35565,"none",14,209
35566,"none",8,209
35567,"none",8,209
35568,"none",7,209
35569,"none",7,209
35570,"none",12,57
35571,"none",15,238
35572,"none",13,
35573,"none",12,
35574,"none",18,145
35575,"none",21,145
35576,"none",5,80
35577,"none",5,80
35578,"none",2,80
35579,"none",2,80
35580,"none",3,80
35581,"none",3,80
35582,"none",4,80
35583,"none",4,80
35584,"Gold",10,80
35585,"none",10,80
35586,"none",0,113
35587,"none",8,113
35588,"none",3,80
35589,"none",8,179
35590,"none",8,179
35591,"none",26,180
35592,"none",9,180
35593,"none",13,197
35594,"none",13,197
35595,"none",9,238
35596,"none",9,238
35597,"Silver",9,238
35598,"none",13,41
35599,"none",14,87
35600,"Silver",29,
35601,"none",12,216
35602,"none",21,41
35603,"none",21,41
35604,"none",0,41
35605,"none",0,41
35606,"none",8,41
35607,"none",8,41
35608,"none",0,155
35609,"none",18,13
35610,"none",22,110
35611,"none",21,13
35612,"none",21,113
35613,"none",8,113
35614,"none",7,238
35615,"none",18,234
35616,"none",18,234
35617,"none",18,234
35618,"none",21,234
35619,"none",21,234
35620,"none",21,234
35621,"none",21,234
35622,"none",8,13
35623,"none",7,13
35624,"none",7,180
35625,"none",14,180
35626,"none",12,180
35627,"none",1,180
35628,"none",13,180
35629,"none",16,180
35630,"none",1,103
35631,"none",7,113
35632,"none",7,113
35633,"none",7,113
35634,"none",7,113
35635,"none",7,113
35636,"none",7,113
35637,"none",12,113
35638,"Gold",1,10
35639,"none",7,13
35640,"none",14,13
35641,"none",12,13
35642,"none",1,13
35643,"none",19,209
35644,"none",8,113
35645,"none",18,238
35646,"none",3,238
35647,"Silver",14,170
35648,"none",8,180
35649,"none",27,180
35650,"none",27,180
35651,"none",27,180
35652,"none",28,180
35653,"none",28,180
35654,"none",28,180
35655,"none",29,180
35656,"none",29,180
35657,"none",29,180
35658,"none",7,179
35659,"none",12,179
35660,"none",19,180
35661,"none",14,179
35662,"none",12,179
35663,"Silver",14,31
35664,"Silver",12,31
35665,"none",1,31
35666,"none",13,31
35667,"none",14,175
35668,"none",7,155
35669,"none",14,155
35670,"none",12,143
35671,"none",12,143
35672,"none",12,143
35673,"none",1,143
35674,"none",1,143
35675,"none",4,209
35676,"none",4,209
35677,"none",8,113
35678,"none",23,113
35679,"none",23,113
35680,"none",24,113
35681,"none",18,113
35682,"Gold",18,113
35683,"none",29,180
35684,"none",29,180
35685,"none",21,175
35686,"none",0,175
35687,"none",6,180
35688,"none",20,234
35689,"none",23,41
35690,"none",24,180
35691,"none",13,31
35692,"none",13,10
35693,"none",13,197
35694,"none",7,13
35695,"none",7,13
35696,"none",7,13
35697,"none",7,13
35698,"none",7,13
35699,"none",12,13
35700,"none",3,234
35701,"none",3,234
35702,"none",3,234
35703,"none",20,113
35704,"none",23,113
35705,"none",25,113
35706,"none",12,113
35707,"none",1,113
35708,"none",23,113
35709,"none",4,192
35710,"none",3,113
35711,"none",7,238
35712,"Gold",7,238
35713,"none",14,238
35714,"Bronze",14,238
35715,"Silver",14,238
35716,"Gold",14,238
35717,"none",12,238
35718,"Gold",12,238
35719,"none",20,47
35720,"none",20,47
35721,"none",20,47
35722,"none",23,47
35723,"none",23,47
35724,"Silver",18,238
35725,"none",1,21
35726,"none",13,21
35727,"none",13,21
35728,"none",18,27
35729,"none",18,27
35730,"none",12,21
35731,"none",8,78
35732,"none",24,234
35733,"none",24,234
35734,"none",24,234
35735,"Silver",24,234
35736,"none",18,234
35737,"none",18,234
35738,"Bronze",18,234
35739,"none",18,234
35740,"none",18,234
35741,"none",21,234
35742,"none",21,234
35743,"none",21,234
35744,"none",21,234
35745,"none",22,234
35746,"none",18,234
35747,"none",0,238
35748,"none",8,238
35749,"none",7,238
35750,"none",1,113
35751,"Silver",18,21
35752,"none",21,21
35753,"none",0,21
35754,"none",0,180
35755,"none",8,180
35756,"none",7,180
35757,"none",1,180
35758,"Bronze",23,234
35759,"none",22,13
35760,"none",22,13
35761,"none",22,13
35762,"none",19,234
35763,"none",24,57
35764,"Silver",25,238
35765,"none",7,87
35766,"Bronze",14,87
35767,"none",26,41
35768,"none",14,238
35769,"none",12,206
35770,"none",1,206
35771,"none",0,206
35772,"none",0,206
35773,"none",0,206
35774,"none",14,206
35775,"none",14,206
35776,"none",22,234
35777,"Bronze",12,13
35778,"none",14,13
35779,"none",1,13
35780,"none",22,215
35781,"none",22,215
35782,"none",22,215
35783,"none",22,215
35784,"none",22,215
35785,"none",22,215
35786,"none",22,215
35787,"none",22,215
35788,"Gold",22,238
35789,"none",9,33
35790,"none",19,41
35791,"none",7,157
35792,"none",18,41
35793,"Silver",18,41
35794,"none",21,41
35795,"none",21,41
35796,"none",0,41
35797,"none",0,41
35798,"none",8,41
35799,"none",7,41
35800,"none",11,41
35801,"none",11,41
35802,"none",20,234
35803,"Silver",23,234
35804,"none",13,155
35805,"none",19,234
35806,"none",20,234
35807,"none",8,225
35808,"none",8,225
35809,"none",7,225
35810,"none",7,225
35811,"none",7,225
35812,"none",19,113
35813,"none",15,216
35814,"none",21,41
35815,"Gold",0,41
35816,"none",8,41
35817,"Gold",26,41
35818,"Gold",9,41
35819,"none",20,238
35820,"none",20,238
35821,"none",20,238
35822,"none",20,238
35823,"none",20,238
35824,"none",20,238
35825,"none",20,238
35826,"none",20,238
35827,"none",27,80
35828,"none",27,80
35829,"none",23,41
35830,"none",12,19
35831,"none",7,13
35832,"none",12,238
35833,"Silver",12,238
35834,"none",13,13
35835,"none",24,234
35836,"none",23,41
35837,"none",7,238
35838,"none",7,238
35839,"none",0,238
35840,"Gold",8,238
35841,"Bronze",24,234
35842,"Gold",18,234
35843,"none",21,234
35844,"none",0,234
35845,"none",0,234
35846,"none",8,234
35847,"Silver",13,234
35848,"none",12,41
35849,"Bronze",0,238
35850,"none",8,238
35851,"none",7,238
35852,"none",14,238
35853,"none",3,41
35854,"none",3,41
35855,"none",3,41
35856,"none",3,41
35857,"none",4,41
35858,"none",4,41
35859,"none",22,234
35860,"none",25,248
35861,"none",22,13
35862,"Bronze",25,13
35863,"none",20,13
35864,"none",23,13
35865,"none",24,13
35866,"none",7,113
35867,"Bronze",7,113
35868,"Silver",22,113
35869,"none",25,41
35870,"Silver",25,41
35871,"none",19,41
35872,"Silver",1,41
35873,"none",13,41
35874,"none",14,216
35875,"none",14,216
35876,"none",22,13
35877,"none",23,13
35878,"none",1,206
35879,"none",1,206
35880,"none",13,206
35881,"none",21,238
35882,"none",0,238
35883,"Gold",13,238
35884,"none",13,238
35885,"none",21,80
35886,"none",21,80
35887,"none",13,80
35888,"none",18,171
35889,"none",18,171
35890,"none",7,155
35891,"none",1,45
35892,"none",13,45
35893,"none",22,145
35894,"none",13,145
35895,"none",13,145
35896,"none",13,145
35897,"none",13,145
35898,"none",13,145
35899,"none",13,145
35900,"none",18,238
35901,"none",21,238
35902,"Bronze",14,238
35903,"none",12,13
35904,"Bronze",1,13
35905,"Silver",1,13
35906,"Gold",13,13
35907,"none",22,238
35908,"none",20,234
35909,"none",29,238
35910,"none",0,13
35911,"none",27,238
35912,"none",11,238
35913,"none",11,238
35914,"none",8,13
35915,"none",7,13
35916,"none",4,238
35917,"none",0,41
35918,"none",20,14
35919,"none",20,14
35920,"Bronze",20,
35921,"Gold",23,
35922,"none",18,113
35923,"none",23,113
35924,"none",2,
35925,"Bronze",21,155
35926,"Gold",8,155
35927,"none",18,213
35928,"none",18,213
35929,"Bronze",8,13
35930,"none",25,180
35931,"none",11,41
35932,"Bronze",0,234
35933,"none",11,234
35934,"none",11,234
35935,"none",3,238
35936,"none",4,238
35937,"none",10,238
35938,"none",13,13
35939,"none",8,57
35940,"none",16,41
35941,"none",16,41
35942,"none",16,41
35943,"none",27,41
35944,"none",20,234
35945,"Silver",21,31
35946,"none",21,176
35947,"Silver",13,209
35948,"none",23,134
35949,"none",7,238
35950,"none",19,95
35951,"none",19,95
35952,"none",19,95
35953,"none",13,176
35954,"none",7,176
35955,"none",12,175
35956,"none",1,175
35957,"none",14,31
35958,"none",14,57
35959,"none",14,57
35960,"none",12,57
35961,"Bronze",12,57
35962,"none",1,57
35963,"none",1,57
35964,"none",13,57
35965,"none",13,57
35966,"none",20,51
35967,"none",20,51
35968,"none",22,172
35969,"none",18,158
35970,"none",25,176
35971,"none",7,57
35972,"none",14,57
35973,"Gold",18,31
35974,"none",18,31
35975,"Silver",21,31
35976,"none",21,31
35977,"none",8,31
35978,"none",22,31
35979,"none",7,51
35980,"none",0,209
35981,"none",8,209
35982,"none",18,143
35983,"Silver",18,31
35984,"none",12,209
35985,"none",21,6
35986,"none",0,6
35987,"none",8,6
35988,"none",8,6
35989,"none",7,6
35990,"none",12,38
35991,"none",7,176
35992,"none",24,150
35993,"none",18,150
35994,"none",18,150
35995,"none",19,70
35996,"none",7,172
35997,"none",22,31
35998,"none",22,176
35999,"none",25,176
36000,"none",25,176
36001,"none",12,175
36002,"none",22,176
36003,"none",25,176
36004,"none",19,176
36005,"none",20,176
36006,"none",23,176
36007,"none",12,57
36008,"none",1,57
36009,"Bronze",13,197
36010,"none",24,110
36011,"none",22,112
36012,"none",22,112
36013,"none",25,112
36014,"none",25,112
36015,"none",1,104
36016,"none",13,104
36017,"none",21,104
36018,"none",21,104
36019,"none",19,104
36020,"none",20,104
36021,"none",21,104
36022,"Silver",0,104
36023,"none",8,104
36024,"none",7,104
36025,"none",20,14
36026,"none",24,104
36027,"none",24,104
36028,"none",24,104
36029,"none",24,104
36030,"none",24,104
36031,"none",24,104
36032,"none",22,104
36033,"none",22,104
36034,"none",22,104
36035,"none",22,104
36036,"none",22,104
36037,"none",22,104
36038,"none",22,104
36039,"none",22,104
36040,"none",25,104
36041,"none",25,104
36042,"none",25,104
36043,"none",25,104
36044,"none",25,104
36045,"none",25,104
36046,"none",25,104
36047,"none",25,104
36048,"Gold",23,104
36049,"Bronze",24,104
36050,"Bronze",20,104
36051,"Silver",23,104
36052,"none",23,104
36053,"none",24,104
36054,"none",24,14
36055,"Bronze",2,14
36056,"none",2,14
36057,"none",3,14
36058,"none",14,104
36059,"none",1,104
36060,"none",20,104
36061,"Bronze",20,104
36062,"none",20,104
36063,"none",20,104
36064,"none",20,104
36065,"none",20,104
36066,"none",20,104
36067,"none",20,104
36068,"Bronze",19,104
36069,"none",20,104
36070,"Bronze",20,104
36071,"none",24,104
36072,"none",19,104
36073,"none",19,104
36074,"none",19,104
36075,"none",19,104
36076,"none",16,104
36077,"none",16,104
36078,"none",14,104
36079,"none",14,104
36080,"Bronze",14,104
36081,"none",14,104
36082,"Silver",12,104
36083,"Silver",12,104
36084,"Silver",12,104
36085,"none",1,104
36086,"none",1,104
36087,"Bronze",1,104
36088,"none",1,104
36089,"none",1,104
36090,"Silver",13,104
36091,"none",13,104
36092,"none",19,104
36093,"none",19,104
36094,"none",20,104
36095,"none",20,104
36096,"none",21,104
36097,"none",21,104
36098,"none",0,104
36099,"none",0,104
36100,"none",20,41
36101,"none",23,41
36102,"none",25,104
36103,"none",25,104
36104,"none",25,104
36105,"none",25,104
36106,"none",25,104
36107,"none",25,104
36108,"none",25,104
36109,"none",25,104
36110,"none",0,104
36111,"none",13,104
36112,"none",14,104
36113,"none",24,104
36114,"none",24,104
36115,"none",21,104
36116,"none",22,104
36117,"Silver",19,104
36118,"none",20,104
36119,"Gold",25,104
36120,"none",12,104
36121,"Bronze",1,104
36122,"none",13,104
36123,"Silver",20,104
36124,"Gold",23,104
36125,"none",21,104
36126,"none",0,104
36127,"none",20,104
36128,"none",20,104
36129,"none",22,104
36130,"none",22,104
36131,"none",25,104
36132,"none",25,104
36133,"none",8,104
36134,"none",7,104
36135,"none",14,104
36136,"Silver",1,41
36137,"none",21,104
36138,"Bronze",21,104
36139,"Gold",21,104
36140,"none",0,104
36141,"none",0,104
36142,"Silver",0,104
36143,"Silver",8,104
36144,"Gold",13,104
36145,"none",22,180
36146,"none",22,180
36147,"none",25,180
36148,"none",25,180
36149,"none",21,104
36150,"none",21,104
36151,"none",21,104
36152,"none",21,104
36153,"none",21,104
36154,"none",21,104
36155,"none",7,104
36156,"Bronze",19,104
36157,"none",24,104
36158,"none",14,104
36159,"none",24,104
36160,"none",0,104
36161,"none",1,104
36162,"none",13,104
36163,"none",0,104
36164,"none",0,104
36165,"none",0,104
36166,"none",0,104
36167,"none",0,104
36168,"none",0,104
36169,"none",0,104
36170,"none",0,104
36171,"none",8,104
36172,"none",8,104
36173,"none",8,104
36174,"none",8,104
36175,"none",8,104
36176,"Silver",8,104
36177,"none",8,104
36178,"none",7,104
36179,"Gold",7,104
36180,"Gold",21,104
36181,"none",14,104
36182,"none",14,104
36183,"none",12,104
36184,"none",12,104
36185,"none",1,104
36186,"none",1,104
36187,"none",13,104
36188,"Bronze",0,104
36189,"none",8,104
36190,"none",7,104
36191,"none",24,104
36192,"none",8,104
36193,"none",8,104
36194,"none",22,104
36195,"none",22,104
36196,"none",25,104
36197,"none",25,104
36198,"none",25,104
36199,"none",19,
36200,"none",20,
36201,"none",23,
36202,"none",23,
36203,"Gold",21,238
36204,"Bronze",0,238
36205,"none",8,238
36206,"none",7,158
36207,"Bronze",1,209
36208,"none",0,31
36209,"none",0,31
36210,"none",8,31
36211,"none",8,31
36212,"none",7,31
36213,"none",7,31
36214,"none",14,31
36215,"none",14,31
36216,"none",14,31
36217,"none",0,57
36218,"none",8,171
36219,"Gold",18,80
36220,"none",1,209
36221,"none",19,70
36222,"none",19,70
36223,"none",13,242
36224,"none",23,51
36225,"none",0,
36226,"none",20,220
36227,"none",20,220
36228,"none",21,220
36229,"none",14,227
36230,"none",14,180
36231,"none",25,80
36232,"none",20,174
36233,"none",20,174
36234,"none",10,216
36235,"Silver",10,216
36236,"none",5,216
36237,"none",5,216
36238,"none",5,216
36239,"none",11,216
36240,"none",11,216
36241,"none",26,216
36242,"none",26,216
36243,"none",26,216
36244,"none",7,80
36245,"none",7,80
36246,"none",7,80
36247,"none",7,80
36248,"none",7,80
36249,"none",7,80
36250,"none",7,80
36251,"none",7,80
36252,"none",14,80
36253,"none",14,80
36254,"none",14,80
36255,"none",14,80
36256,"none",14,80
36257,"none",14,80
36258,"none",12,80
36259,"none",12,80
36260,"none",12,80
36261,"none",12,80
36262,"none",1,80
36263,"none",1,80
36264,"none",1,80
36265,"none",25,220
36266,"none",7,179
36267,"Bronze",25,180
36268,"none",13,
36269,"none",12,180
36270,"Silver",25,
36271,"none",12,110
36272,"none",1,110
36273,"none",1,110
36274,"Bronze",14,13
36275,"none",14,13
36276,"Gold",18,220
36277,"none",18,220
36278,"none",20,110
36279,"none",1,80
36280,"none",1,80
36281,"none",13,80
36282,"none",13,80
36283,"none",13,80
36284,"none",18,21
36285,"none",19,143
36286,"none",20,143
36287,"none",19,10
36288,"none",20,10
36289,"none",20,171
36290,"none",20,171
36291,"none",23,242
36292,"Bronze",4,216
36293,"none",4,216
36294,"none",10,216
36295,"none",10,216
36296,"none",1,216
36297,"none",21,143
36298,"Bronze",23,21
36299,"none",20,57
36300,"none",20,57
36301,"none",20,57
36302,"none",20,57
36303,"none",20,57
36304,"none",20,57
36305,"none",20,57
36306,"none",20,57
36307,"none",7,57
36308,"none",1,209
36309,"none",1,67
36310,"none",13,67
36311,"none",13,67
36312,"none",19,57
36313,"none",21,55
36314,"none",21,55
36315,"none",21,55
36316,"none",0,57
36317,"none",19,209
36318,"none",19,57
36319,"none",13,10
36320,"none",13,239
36321,"none",13,239
36322,"none",0,67
36323,"none",22,209
36324,"none",13,171
36325,"none",0,209
36326,"none",18,45
36327,"none",18,45
36328,"none",20,51
36329,"none",23,143
36330,"none",13,239
36331,"none",1,67
36332,"none",18,157
36333,"none",18,157
36334,"none",14,13
36335,"Bronze",12,13
36336,"none",20,10
36337,"none",23,10
36338,"none",13,157
36339,"none",12,46
36340,"none",12,46
36341,"none",12,46
36342,"none",12,46
36343,"none",1,46
36344,"none",13,46
36345,"none",26,46
36346,"none",21,46
36347,"none",8,46
36348,"none",0,46
36349,"none",18,46
36350,"none",18,46
36351,"none",18,46
36352,"Bronze",21,46
36353,"Silver",8,46
36354,"none",26,80
36355,"none",26,80
36356,"none",26,80
36357,"none",26,80
36358,"none",26,80
36359,"none",9,80
36360,"none",9,80
36361,"none",9,80
36362,"none",9,80
36363,"none",9,80
36364,"none",9,80
36365,"none",13,216
36366,"none",22,220
36367,"none",22,220
36368,"Gold",13,197
36369,"none",0,203
36370,"none",21,94
36371,"none",24,220
36372,"none",21,13
36373,"none",0,13
36374,"none",12,87
36375,"none",20,180
36376,"none",20,209
36377,"none",20,238
36378,"none",20,238
36379,"none",20,238
36380,"none",20,238
36381,"none",20,238
36382,"none",20,238
36383,"none",20,238
36384,"none",20,238
36385,"none",24,220
36386,"none",26,202
36387,"none",7,13
36388,"none",25,180
36389,"none",20,180
36390,"none",20,180
36391,"Bronze",7,56
36392,"none",12,234
36393,"Bronze",1,234
36394,"Gold",13,234
36395,"none",22,157
36396,"none",25,157
36397,"none",8,234
36398,"none",7,234
36399,"none",22,110
36400,"none",21,110
36401,"none",21,110
36402,"none",21,110
36403,"none",8,234
36404,"none",7,234
36405,"none",1,238
36406,"Gold",22,87
36407,"none",25,234
36408,"none",20,234
36409,"none",12,238
36410,"none",7,238
36411,"none",14,238
36412,"none",7,238
36413,"none",14,238
36414,"none",12,176
36415,"Bronze",1,176
36416,"none",13,176
36417,"none",8,57
36418,"none",7,57
36419,"Gold",14,57
36420,"none",12,57
36421,"none",18,10
36422,"Bronze",21,10
36423,"none",21,41
36424,"none",21,13
36425,"none",25,248
36426,"none",20,114
36427,"none",23,114
36428,"none",23,114
36429,"none",23,114
36430,"none",23,114
36431,"none",23,41
36432,"Bronze",12,238
36433,"none",18,238
36434,"Silver",14,234
36435,"none",12,234
36436,"none",12,234
36437,"none",13,234
36438,"none",21,94
36439,"none",21,94
36440,"none",24,110
36441,"none",24,110
36442,"none",24,110
36443,"none",14,41
36444,"none",8,19
36445,"none",14,41
36446,"none",12,41
36447,"none",13,78
36448,"none",7,209
36449,"Bronze",13,15
36450,"none",23,209
36451,"none",19,13
36452,"Gold",20,13
36453,"none",12,31
36454,"none",13,31
36455,"none",18,175
