"id","type","id_jo","id_country"
122538,"none",20,220
122539,"none",23,220
122540,"none",23,220
122541,"none",23,220
122542,"none",7,
122543,"Bronze",23,
122544,"Bronze",24,
122545,"none",12,181
122546,"none",13,215
122547,"Silver",21,220
122548,"none",21,220
122549,"none",7,13
122550,"none",7,13
122551,"none",8,56
122552,"none",8,56
122553,"none",8,56
122554,"none",7,56
122555,"none",21,220
122556,"none",8,242
122557,"Silver",24,220
122558,"none",14,124
122559,"none",14,124
122560,"none",12,124
122561,"none",12,124
122562,"Bronze",0,180
122563,"Silver",0,180
122564,"Gold",0,180
122565,"Gold",0,180
122566,"none",0,180
122567,"none",0,180
122568,"Bronze",8,180
122569,"Bronze",8,180
122570,"none",8,180
122571,"none",8,180
122572,"none",8,180
122573,"none",8,180
122574,"none",22,149
122575,"none",21,3
122576,"none",1,80
122577,"none",14,
122578,"Bronze",13,197
122579,"none",20,
122580,"none",23,
122581,"Gold",18,
122582,"none",19,164
122583,"none",19,164
122584,"none",20,164
122585,"none",8,20
122586,"none",7,20
122587,"Bronze",7,20
122588,"none",14,13
122589,"none",14,13
122590,"none",12,13
122591,"none",12,13
122592,"none",1,13
122593,"none",1,13
122594,"none",13,13
122595,"none",13,13
122596,"none",7,45
122597,"none",1,45
122598,"none",1,45
122599,"none",0,31
122600,"none",8,31
122601,"Silver",21,31
122602,"none",22,234
122603,"none",28,215
122604,"Bronze",18,215
122605,"none",21,215
122606,"Gold",7,238
122607,"Gold",12,238
122608,"none",8,130
122609,"none",7,130
122610,"none",14,130
122611,"none",12,130
122612,"none",22,35
122613,"none",22,35
122614,"none",7,35
122615,"none",14,216
122616,"none",14,216
122617,"none",19,
122618,"none",20,220
122619,"none",20,220
122620,"none",23,220
122621,"none",24,220
122622,"none",24,220
122623,"none",12,234
122624,"none",21,18
122625,"none",21,18
122626,"none",21,18
122627,"none",24,220
122628,"none",22,238
122629,"none",0,115
122630,"none",8,115
122631,"none",22,80
122632,"none",8,80
122633,"Gold",7,40
122634,"none",19,149
122635,"none",10,115
122636,"none",0,178
122637,"none",0,178
122638,"none",0,178
122639,"none",0,178
122640,"none",0,178
122641,"none",8,178
122642,"none",0,46
122643,"none",22,178
122644,"Bronze",0,178
122645,"none",18,178
122646,"Gold",0,178
122647,"none",21,178
122648,"none",5,178
122649,"none",21,178
122650,"none",21,178
122651,"none",21,178
122652,"none",13,68
122653,"none",18,125
122654,"none",21,10
122655,"none",0,10
122656,"none",8,10
122657,"none",13,115
122658,"none",10,115
122659,"none",10,115
122660,"none",5,115
122661,"none",11,115
122662,"none",26,115
122663,"none",19,41
122664,"none",19,41
122665,"none",19,41
122666,"none",19,41
122667,"none",19,41
122668,"none",19,41
122669,"none",0,115
122670,"none",19,171
122671,"Bronze",25,115
122672,"Silver",19,115
122673,"Gold",20,115
122674,"none",23,115
122675,"none",13,115
122676,"none",8,115
122677,"none",8,115
122678,"none",8,115
122679,"none",7,115
122680,"none",7,115
122681,"Bronze",7,115
122682,"none",21,115
122683,"none",0,115
122684,"none",0,115
122685,"none",8,115
122686,"none",8,115
122687,"none",0,107
122688,"none",0,107
122689,"none",12,60
122690,"none",14,181
122691,"Silver",22,
122692,"none",12,59
122693,"none",13,73
122694,"Silver",13,11
122695,"none",21,109
122696,"none",20,115
122697,"none",26,115
122698,"none",9,115
122699,"none",25,115
122700,"Bronze",23,
122701,"Gold",22,
122702,"none",29,35
122703,"none",23,35
122704,"none",20,35
122705,"none",0,35
122706,"Bronze",8,35
122707,"none",7,35
122708,"none",14,35
122709,"none",24,35
122710,"none",24,35
122711,"none",24,35
122712,"none",7,35
122713,"none",24,35
122714,"none",23,35
122715,"none",24,35
122716,"none",18,95
122717,"none",23,113
122718,"none",8,202
122719,"Bronze",7,202
122720,"none",21,176
122721,"none",0,176
122722,"none",8,176
122723,"none",0,104
122724,"none",0,104
122725,"none",7,104
122726,"none",7,104
122727,"none",14,104
122728,"none",14,104
122729,"Bronze",12,104
122730,"none",1,104
122731,"none",7,227
122732,"none",7,227
122733,"none",14,227
122734,"none",14,227
122735,"none",18,216
122736,"none",0,216
122737,"none",22,216
122738,"none",22,216
122739,"none",18,216
122740,"none",18,216
122741,"none",12,155
122742,"Silver",12,155
122743,"none",13,155
122744,"none",13,155
122745,"none",21,
122746,"Silver",21,
122747,"none",14,86
122748,"Gold",12,86
122749,"none",21,115
122750,"Gold",12,115
122751,"none",24,180
122752,"none",20,115
122753,"none",14,31
122754,"none",0,10
122755,"none",0,10
122756,"none",0,10
122757,"none",0,10
122758,"Silver",29,
122759,"Bronze",6,
122760,"none",22,248
122761,"none",22,248
122762,"none",18,113
122763,"none",18,113
122764,"none",21,113
122765,"none",21,113
122766,"none",0,113
122767,"none",0,113
122768,"none",25,113
122769,"none",24,113
122770,"none",24,113
122771,"none",21,35
122772,"none",0,35
122773,"none",14,35
122774,"none",25,
122775,"Gold",25,
122776,"none",14,6
122777,"none",12,6
122778,"none",3,80
122779,"none",4,80
122780,"none",10,80
122781,"Bronze",10,80
122782,"none",5,80
122783,"none",5,80
122784,"none",11,80
122785,"none",11,80
122786,"none",7,144
122787,"none",14,144
122788,"none",12,144
122789,"none",1,144
122790,"none",20,113
122791,"none",1,227
122792,"none",20,88
122793,"none",13,219
122794,"none",12,209
122795,"none",1,209
122796,"none",13,209
122797,"none",21,10
122798,"none",14,113
122799,"Gold",12,113
122800,"none",1,181
122801,"none",1,181
122802,"none",13,181
122803,"none",13,181
122804,"none",21,238
122805,"none",21,238
122806,"none",21,238
122807,"none",21,238
122808,"none",21,238
122809,"none",21,238
122810,"none",21,238
122811,"none",21,238
122812,"none",0,238
122813,"none",0,238
122814,"none",0,238
122815,"none",0,238
122816,"none",0,238
122817,"none",0,238
122818,"none",0,238
122819,"none",0,238
122820,"none",18,13
122821,"none",18,13
122822,"none",7,130
122823,"none",11,124
122824,"none",11,124
122825,"none",0,10
122826,"Bronze",0,10
122827,"Bronze",21,
122828,"Gold",0,
122829,"none",14,238
122830,"none",19,79
122831,"none",19,79
122832,"none",20,79
122833,"none",20,79
122834,"none",23,79
122835,"none",23,79
122836,"none",13,40
122837,"none",0,35
122838,"none",0,35
122839,"none",8,87
122840,"Bronze",7,87
122841,"Bronze",14,87
122842,"none",18,68
122843,"none",25,115
122844,"none",25,115
122845,"none",13,115
122846,"none",12,115
122847,"none",12,115
122848,"none",12,115
122849,"none",12,115
122850,"none",1,115
122851,"none",1,115
122852,"none",1,115
122853,"none",1,115
122854,"none",18,113
122855,"none",7,113
122856,"none",14,113
122857,"none",0,219
122858,"none",0,219
122859,"none",0,219
122860,"none",0,219
122861,"none",0,219
122862,"none",8,219
122863,"none",8,219
122864,"none",8,219
122865,"none",8,219
122866,"none",8,219
122867,"none",8,219
122868,"none",7,219
122869,"none",16,216
122870,"none",16,216
122871,"none",16,216
122872,"none",27,216
122873,"none",12,181
122874,"none",7,202
122875,"none",7,41
122876,"none",7,41
122877,"none",7,41
122878,"none",14,41
122879,"none",14,41
122880,"none",14,41
122881,"Bronze",20,234
122882,"none",21,13
122883,"none",19,21
122884,"none",4,238
122885,"none",10,238
122886,"none",0,31
122887,"none",8,31
122888,"none",13,106
122889,"Gold",13,114
122890,"none",17,14
122891,"none",13,80
122892,"none",21,238
122893,"none",0,238
122894,"none",23,209
122895,"none",20,1
122896,"none",13,80
122897,"none",1,209
122898,"none",13,209
122899,"Silver",27,80
122900,"none",27,80
122901,"none",27,80
122902,"none",28,80
122903,"none",28,80
122904,"none",21,3
122905,"none",23,108
122906,"none",25,108
122907,"none",12,70
122908,"none",13,106
122909,"none",7,238
122910,"none",7,238
122911,"none",14,238
122912,"none",14,238
122913,"none",20,31
122914,"none",1,90
122915,"none",12,21
122916,"none",18,209
122917,"none",26,209
122918,"none",9,209
122919,"none",7,108
122920,"none",14,108
122921,"none",8,176
122922,"none",12,41
122923,"none",23,176
122924,"none",0,209
122925,"none",26,80
122926,"none",26,80
122927,"none",26,80
122928,"none",9,80
122929,"none",9,80
122930,"none",9,80
122931,"Gold",14,57
122932,"none",19,70
122933,"none",7,113
122934,"none",7,113
122935,"none",1,31
122936,"none",13,31
122937,"none",19,176
122938,"none",20,176
122939,"none",20,176
122940,"none",12,68
122941,"none",22,172
122942,"none",25,172
122943,"none",19,172
122944,"none",7,143
122945,"none",18,70
122946,"none",18,70
122947,"Silver",1,209
122948,"none",8,158
122949,"none",14,242
122950,"none",7,209
122951,"none",25,172
122952,"none",19,172
122953,"Bronze",14,238
122954,"none",19,143
122955,"none",20,143
122956,"none",20,143
122957,"none",25,31
122958,"none",20,158
122959,"none",21,31
122960,"none",13,70
122961,"none",20,114
122962,"none",23,114
122963,"none",22,209
122964,"none",13,240
122965,"none",13,179
122966,"none",22,35
122967,"none",13,35
122968,"none",7,108
122969,"none",12,108
122970,"none",11,108
122971,"none",5,108
122972,"none",8,232
122973,"none",8,232
122974,"none",8,232
122975,"none",8,232
122976,"none",8,232
122977,"none",8,232
122978,"none",21,220
122979,"Bronze",0,203
122980,"none",24,220
122981,"none",22,80
122982,"none",7,20
122983,"none",7,20
122984,"none",14,20
122985,"none",14,20
122986,"none",12,20
122987,"Gold",1,20
122988,"none",1,20
122989,"none",13,20
122990,"none",21,31
122991,"none",24,220
122992,"none",11,41
122993,"none",21,
122994,"none",23,112
122995,"none",21,212
122996,"none",1,20
122997,"none",14,180
122998,"none",12,180
122999,"none",12,180
123000,"none",14,209
123001,"Silver",10,181
123002,"Bronze",5,181
123003,"Gold",3,
123004,"Silver",10,181
123005,"Silver",23,
123006,"none",5,181
123007,"none",0,
123008,"none",0,
123009,"none",8,
123010,"none",7,
123011,"none",7,
123012,"none",12,197
123013,"none",12,197
123014,"none",12,197
123015,"none",1,197
123016,"none",1,197
123017,"none",1,197
123018,"none",21,
123019,"Silver",0,
123020,"Bronze",21,
123021,"none",8,20
123022,"Silver",24,
123023,"Bronze",13,209
123024,"Bronze",25,31
123025,"none",9,181
123026,"none",12,106
123027,"none",12,106
123028,"none",1,106
123029,"none",1,106
123030,"none",13,106
123031,"none",13,106
123032,"none",25,180
123033,"none",13,233
123034,"none",25,108
123035,"none",13,108
123036,"none",7,232
123037,"none",13,240
123038,"none",1,11
123039,"none",13,11
123040,"Gold",21,
123041,"none",7,15
123042,"none",14,15
123043,"none",12,15
123044,"none",14,15
123045,"Bronze",12,15
123046,"none",24,113
123047,"none",18,113
123048,"none",21,113
123049,"none",7,115
123050,"none",7,115
123051,"none",14,115
123052,"none",14,115
123053,"none",22,115
123054,"Silver",8,115
123055,"none",28,115
123056,"none",29,115
123057,"none",6,115
123058,"none",12,115
123059,"none",6,115
123060,"none",14,69
123061,"Bronze",12,69
123062,"none",1,69
123063,"none",2,
123064,"none",2,
123065,"none",18,80
123066,"none",21,80
123067,"none",0,80
123068,"none",11,216
123069,"none",11,216
123070,"none",11,216
123071,"none",24,155
123072,"none",18,155
123073,"none",13,167
123074,"none",13,
123075,"none",20,113
123076,"none",20,113
123077,"none",25,21
123078,"none",19,21
123079,"none",20,21
123080,"none",23,21
123081,"Silver",3,87
123082,"Gold",3,87
123083,"Silver",3,87
123084,"none",4,87
123085,"none",4,87
123086,"Silver",4,87
123087,"none",24,
123088,"Gold",24,
123089,"Gold",27,
123090,"Gold",28,
123091,"none",12,232
123092,"none",1,232
123093,"Bronze",13,232
123094,"Bronze",23,
123095,"none",19,
123096,"none",27,
123097,"Gold",14,181
123098,"none",12,181
123099,"none",7,181
123100,"none",5,181
123101,"none",11,181
123102,"Bronze",14,115
123103,"Gold",12,115
123104,"Gold",3,
123105,"Silver",4,181
123106,"none",14,181
123107,"none",14,181
123108,"none",13,
123109,"none",8,4
123110,"none",7,4
123111,"none",14,4
123112,"Silver",0,
123113,"Gold",0,
123114,"Silver",0,
123115,"Silver",0,
123116,"none",0,
123117,"Silver",0,
123118,"none",0,
123119,"none",0,
123120,"none",8,232
123121,"Bronze",8,232
123122,"none",8,232
123123,"none",8,232
123124,"none",8,232
123125,"none",8,232
123126,"Silver",24,
123127,"Bronze",24,
123128,"Silver",24,
123129,"none",22,87
123130,"none",18,157
123131,"none",18,157
123132,"none",0,157
123133,"none",21,104
123134,"none",21,104
123135,"none",21,104
123136,"none",21,104
123137,"none",21,104
123138,"none",21,104
123139,"none",21,104
123140,"none",21,104
123141,"none",21,104
123142,"none",21,104
123143,"none",21,104
123144,"none",21,104
123145,"none",13,104
123146,"none",13,104
123147,"none",1,56
123148,"Gold",20,220
123149,"none",13,41
123150,"none",20,133
123151,"Bronze",8,226
123152,"none",0,226
123153,"none",13,226
123154,"none",25,87
123155,"none",26,80
123156,"none",26,80
123157,"Silver",9,80
123158,"none",9,80
123159,"none",22,234
123160,"none",12,174
123161,"none",18,84
123162,"none",12,113
123163,"none",7,106
123164,"none",7,181
123165,"none",1,56
123166,"none",8,56
123167,"none",8,20
123168,"none",7,20
123169,"none",21,
123170,"none",8,20
123171,"none",8,20
123172,"none",14,20
123173,"none",7,115
123174,"none",7,115
123175,"none",12,115
123176,"none",12,115
123177,"none",12,115
123178,"none",18,115
123179,"none",0,90
123180,"none",15,115
123181,"none",15,115
123182,"none",15,115
123183,"none",2,115
123184,"none",1,90
123185,"none",13,90
123186,"none",12,13
123187,"Gold",12,13
123188,"none",1,13
123189,"none",20,238
123190,"none",23,234
123191,"none",24,234
123192,"none",18,234
123193,"Silver",18,238
123194,"Gold",18,238
123195,"none",21,238
123196,"Silver",21,238
123197,"none",18,41
123198,"none",18,41
123199,"Silver",10,41
123200,"none",18,41
123201,"none",20,234
123202,"none",21,13
123203,"none",21,238
123204,"none",21,238
123205,"Bronze",0,238
123206,"Gold",0,238
123207,"none",8,238
123208,"Silver",8,238
123209,"none",18,238
123210,"none",24,13
123211,"none",26,41
123212,"none",26,41
123213,"none",26,41
123214,"none",1,157
123215,"Silver",13,157
123216,"none",24,234
123217,"none",8,157
123218,"none",7,157
123219,"none",22,234
123220,"none",1,13
123221,"none",13,13
123222,"Bronze",22,238
123223,"Gold",25,238
123224,"none",1,41
123225,"none",12,41
123226,"none",23,41
123227,"none",12,13
123228,"none",12,13
123229,"none",12,13
123230,"none",12,13
123231,"none",1,13
123232,"none",1,13
123233,"none",1,13
123234,"none",13,13
123235,"Silver",1,238
123236,"none",17,238
123237,"none",17,238
123238,"none",17,238
123239,"none",1,238
123240,"none",22,238
123241,"none",19,238
123242,"Silver",18,238
123243,"Silver",21,238
123244,"none",13,13
123245,"none",13,13
123246,"Bronze",8,114
123247,"none",22,13
123248,"none",23,13
123249,"none",23,13
123250,"none",23,13
123251,"Silver",24,13
123252,"none",18,13
123253,"none",10,234
123254,"none",20,238
123255,"none",22,234
123256,"none",23,234
123257,"none",25,238
123258,"none",25,238
123259,"none",25,238
123260,"none",25,238
123261,"none",25,238
123262,"none",25,238
123263,"none",25,238
123264,"none",25,238
123265,"none",8,13
123266,"none",7,13
123267,"Silver",7,13
123268,"none",25,234
123269,"none",25,234
123270,"none",14,234
123271,"none",22,13
123272,"Silver",13,234
123273,"none",12,13
123274,"none",13,13
123275,"none",13,234
123276,"Gold",7,13
123277,"none",12,90
123278,"none",21,35
123279,"none",0,35
123280,"none",6,35
123281,"none",6,35
123282,"none",17,35
123283,"none",17,35
123284,"none",21,35
123285,"none",21,35
123286,"none",21,35
123287,"none",1,35
123288,"none",9,164
123289,"none",1,197
123290,"none",24,220
123291,"Bronze",24,220
123292,"none",24,75
123293,"none",13,181
123294,"none",13,181
123295,"none",15,35
123296,"none",15,35
123297,"none",15,35
123298,"none",16,35
123299,"none",16,35
123300,"none",16,35
123301,"Silver",7,181
123302,"Gold",23,35
123303,"none",21,35
123304,"none",21,35
123305,"none",0,35
123306,"none",8,35
123307,"none",8,122
123308,"none",8,122
123309,"none",0,115
123310,"none",1,84
123311,"none",0,35
123312,"none",0,35
123313,"none",0,35
123314,"none",0,35
123315,"none",0,35
123316,"none",0,35
123317,"none",1,180
123318,"none",21,104
123319,"none",0,104
123320,"none",8,104
123321,"none",22,180
123322,"none",6,180
123323,"none",23,
123324,"none",24,
123325,"none",14,90
123326,"none",12,174
123327,"none",1,174
123328,"none",14,90
123329,"none",8,90
123330,"Silver",7,90
123331,"none",14,90
123332,"none",3,90
123333,"none",3,90
123334,"none",14,
123335,"Gold",13,197
123336,"Bronze",1,197
123337,"Gold",13,197
123338,"none",7,
123339,"none",12,197
123340,"none",1,197
123341,"none",19,41
123342,"none",19,41
123343,"none",19,41
123344,"none",19,41
123345,"none",19,41
123346,"none",19,41
123347,"none",19,41
123348,"none",19,41
123349,"none",20,41
123350,"none",20,41
123351,"none",20,41
123352,"none",20,41
123353,"none",20,41
123354,"none",20,41
123355,"none",20,41
123356,"none",22,35
123357,"none",25,35
123358,"none",22,35
123359,"none",24,53
123360,"none",9,115
123361,"none",13,115
123362,"none",1,115
123363,"none",13,115
123364,"none",18,115
123365,"none",21,115
123366,"none",1,115
123367,"Bronze",13,115
123368,"Bronze",13,115
123369,"none",22,115
123370,"Gold",22,115
123371,"none",22,115
123372,"none",22,115
123373,"none",22,115
123374,"none",22,115
123375,"none",22,115
123376,"none",22,115
123377,"none",25,115
123378,"Gold",25,115
123379,"none",25,115
123380,"none",25,115
123381,"none",25,115
123382,"none",25,115
123383,"none",25,115
123384,"none",25,115
123385,"Silver",19,115
123386,"none",8,115
123387,"Bronze",18,115
123388,"Bronze",12,87
123389,"Gold",13,87
123390,"none",1,90
123391,"none",13,90
123392,"none",23,234
123393,"none",20,14
123394,"none",20,14
123395,"none",23,14
123396,"none",23,14
123397,"none",24,14
123398,"none",29,
123399,"none",29,
123400,"none",6,
123401,"none",16,87
123402,"none",16,87
123403,"none",16,87
123404,"none",27,
123405,"none",27,
123406,"none",27,
123407,"none",28,
123408,"none",28,
123409,"none",28,
123410,"Gold",29,
123411,"Silver",29,
123412,"Gold",29,
123413,"none",3,87
123414,"none",4,87
123415,"Silver",10,87
123416,"none",10,14
123417,"Bronze",25,238
123418,"none",18,13
123419,"Gold",14,238
123420,"Gold",12,238
123421,"Gold",1,238
123422,"none",13,180
123423,"none",13,180
123424,"none",22,212
123425,"none",12,218
123426,"none",8,181
123427,"none",7,115
123428,"Bronze",14,115
123429,"none",4,115
123430,"none",10,115
123431,"none",0,115
123432,"none",0,115
123433,"none",0,115
123434,"none",0,115
123435,"none",0,115
123436,"none",8,115
123437,"none",8,115
123438,"none",8,115
123439,"none",8,115
123440,"none",8,115
123441,"none",8,115
123442,"none",21,115
123443,"none",21,115
123444,"none",21,115
123445,"none",10,115
123446,"none",14,115
123447,"none",12,115
123448,"none",18,115
123449,"none",21,115
123450,"none",21,115
123451,"none",8,115
123452,"none",23,115
123453,"none",23,115
123454,"none",19,115
123455,"none",5,115
123456,"none",5,115
123457,"none",10,115
123458,"none",21,115
123459,"none",25,115
123460,"none",25,115
123461,"none",19,115
123462,"none",25,115
123463,"none",21,115
123464,"none",21,115
123465,"Bronze",0,115
123466,"none",0,115
123467,"none",22,115
123468,"none",22,115
123469,"none",3,115
123470,"none",3,115
123471,"none",4,115
123472,"none",3,115
123473,"Bronze",3,115
123474,"none",3,115
123475,"none",4,115
123476,"none",4,115
123477,"none",0,115
123478,"none",13,115
123479,"none",19,115
123480,"none",23,115
123481,"none",7,115
123482,"Gold",18,115
123483,"Silver",21,115
123484,"none",18,115
123485,"none",18,115
123486,"none",21,115
123487,"none",21,115
123488,"none",21,115
123489,"none",23,115
123490,"none",18,115
123491,"none",5,115
123492,"none",5,115
123493,"none",7,115
123494,"none",8,115
123495,"none",7,115
123496,"none",8,115
123497,"Bronze",18,115
123498,"none",13,115
123499,"none",13,115
123500,"none",13,115
123501,"none",8,115
123502,"none",8,115
123503,"none",14,115
123504,"none",12,115
123505,"Silver",1,115
123506,"Bronze",13,115
123507,"none",1,115
123508,"Silver",1,115
123509,"none",8,115
123510,"none",5,115
123511,"Silver",22,115
123512,"Gold",25,115
123513,"Gold",19,115
123514,"none",20,115
123515,"Bronze",19,115
123516,"none",12,115
123517,"Silver",1,115
123518,"Gold",25,115
123519,"none",25,115
123520,"none",21,115
123521,"Bronze",19,115
123522,"Bronze",14,115
123523,"none",12,115
123524,"none",25,115
123525,"Bronze",19,115
123526,"none",23,115
123527,"none",14,115
123528,"none",20,115
123529,"none",20,115
123530,"none",20,115
123531,"none",20,115
123532,"none",20,115
123533,"none",20,115
123534,"none",7,115
123535,"none",8,115
123536,"none",8,115
123537,"none",22,115
123538,"none",25,115
123539,"none",14,31
123540,"Silver",1,238
123541,"none",13,115
123542,"none",18,115
123543,"none",12,115
123544,"Bronze",12,115
123545,"none",21,115
123546,"none",7,115
123547,"none",26,115
123548,"none",5,115
123549,"none",21,115
123550,"none",21,115
123551,"none",0,115
123552,"none",0,115
123553,"none",2,115
123554,"none",2,115
123555,"none",9,115
123556,"none",9,115
123557,"none",11,115
123558,"none",11,115
123559,"none",25,115
123560,"none",14,115
123561,"none",14,115
123562,"none",15,115
123563,"none",21,115
123564,"none",21,115
123565,"none",8,115
123566,"none",9,115
123567,"none",9,115
123568,"none",12,115
123569,"none",13,115
123570,"Silver",1,80
123571,"none",13,80
123572,"none",13,115
123573,"none",18,115
123574,"none",21,115
123575,"none",0,115
123576,"none",0,115
123577,"none",12,108
123578,"none",13,108
123579,"none",13,108
123580,"none",1,174
123581,"none",15,238
123582,"none",8,176
123583,"none",8,130
123584,"none",8,130
123585,"none",7,130
123586,"none",14,203
123587,"none",14,130
123588,"Bronze",12,130
123589,"none",7,115
123590,"none",18,115
123591,"none",21,115
123592,"Silver",0,115
123593,"none",8,115
123594,"none",5,31
123595,"none",15,115
123596,"none",15,115
123597,"none",15,115
123598,"none",15,115
123599,"none",23,226
123600,"none",23,226
123601,"none",21,226
123602,"none",18,112
123603,"Bronze",0,104
123604,"none",8,104
123605,"none",21,104
123606,"Gold",21,104
123607,"Silver",0,104
123608,"none",0,104
123609,"none",0,115
123610,"none",0,115
123611,"none",8,115
123612,"none",8,115
123613,"none",7,115
123614,"none",23,115
123615,"none",22,115
123616,"none",12,115
123617,"none",21,115
123618,"none",21,115
123619,"none",21,115
123620,"none",0,115
123621,"none",11,115
123622,"none",1,115
123623,"none",14,118
123624,"none",12,118
123625,"none",12,118
123626,"none",21,115
123627,"Bronze",21,115
123628,"none",21,115
123629,"none",21,115
123630,"none",21,115
123631,"none",21,115
123632,"none",21,115
123633,"none",21,115
123634,"none",12,115
123635,"none",12,115
123636,"none",1,115
123637,"none",1,115
123638,"Bronze",13,115
123639,"Silver",13,115
123640,"none",14,115
123641,"Gold",14,115
123642,"none",14,115
123643,"none",14,115
123644,"none",14,115
123645,"none",14,115
123646,"none",1,113
123647,"none",1,113
123648,"none",13,113
123649,"none",13,113
123650,"none",13,113
123651,"none",18,149
123652,"none",21,149
123653,"none",27,164
123654,"none",27,164
123655,"none",8,226
123656,"none",18,235
123657,"none",12,235
123658,"none",20,133
123659,"none",20,235
123660,"none",21,133
123661,"none",13,11
123662,"Silver",8,11
123663,"none",14,181
123664,"none",24,35
123665,"none",8,35
123666,"Bronze",24,35
123667,"none",7,35
123668,"Gold",18,220
123669,"none",1,80
123670,"none",13,80
123671,"none",13,80
123672,"none",13,80
123673,"none",8,
123674,"none",7,56
123675,"none",7,56
123676,"none",14,56
123677,"none",17,220
123678,"none",17,220
123679,"none",17,220
123680,"none",27,220
123681,"Gold",10,238
123682,"Silver",5,238
123683,"none",5,203
123684,"none",18,248
123685,"none",27,220
123686,"none",27,220
123687,"none",27,220
123688,"none",17,220
123689,"none",23,
123690,"none",13,235
123691,"none",24,235
123692,"none",8,35
123693,"none",26,202
123694,"none",26,202
123695,"none",9,202
123696,"none",9,202
123697,"none",9,202
123698,"none",20,174
123699,"none",22,174
123700,"none",24,174
123701,"none",8,15
123702,"none",14,15
123703,"none",7,160
123704,"none",14,160
123705,"none",21,160
123706,"none",21,160
123707,"none",1,15
123708,"none",13,15
123709,"Gold",12,15
123710,"none",1,15
123711,"none",7,227
123712,"Bronze",14,15
123713,"none",12,15
123714,"none",1,15
123715,"none",8,15
123716,"none",12,15
123717,"Bronze",1,15
123718,"none",13,15
123719,"none",8,15
123720,"none",13,11
123721,"none",7,11
123722,"none",12,11
123723,"none",1,206
123724,"none",13,206
123725,"none",0,74
123726,"none",21,235
123727,"Gold",14,15
123728,"none",12,15
123729,"none",8,46
123730,"none",8,46
123731,"none",8,46
123732,"Silver",8,46
123733,"none",8,46
123734,"none",8,46
123735,"Gold",3,178
123736,"none",21,178
123737,"none",14,46
123738,"none",18,178
123739,"Gold",26,178
123740,"Silver",26,178
123741,"none",26,178
123742,"none",9,178
123743,"none",9,178
123744,"none",21,46
123745,"none",27,164
123746,"none",28,164
123747,"none",28,164
123748,"none",22,
123749,"none",1,226
123750,"Bronze",11,164
123751,"Silver",11,164
123752,"none",26,164
123753,"none",26,164
123754,"none",26,164
123755,"none",9,164
123756,"Silver",9,164
123757,"Gold",9,164
123758,"none",19,108
123759,"none",13,108
123760,"none",0,63
123761,"none",13,206
123762,"none",23,108
123763,"none",7,108
123764,"none",22,108
123765,"none",22,108
123766,"none",25,108
123767,"none",6,164
123768,"none",6,164
123769,"none",1,164
123770,"none",24,215
123771,"Silver",18,215
123772,"Silver",18,215
123773,"Silver",18,215
123774,"none",21,215
123775,"Bronze",8,164
123776,"none",7,164
123777,"none",14,164
123778,"none",12,164
123779,"none",8,41
123780,"none",12,87
123781,"none",12,87
123782,"none",12,87
123783,"none",12,87
123784,"none",20,
123785,"none",23,
123786,"none",22,
123787,"none",22,
123788,"none",25,180
123789,"none",7,180
123790,"Gold",7,180
123791,"Gold",7,180
123792,"none",7,180
123793,"none",7,180
123794,"none",0,180
123795,"none",8,84
123796,"none",8,84
123797,"none",12,238
123798,"none",8,238
123799,"Gold",8,238
123800,"none",8,238
123801,"none",8,238
123802,"none",8,238
123803,"none",8,238
123804,"none",22,78
123805,"none",22,78
123806,"none",7,174
123807,"none",7,174
123808,"none",12,174
123809,"none",16,113
123810,"none",27,113
123811,"none",13,240
123812,"none",14,126
123813,"none",24,113
123814,"none",18,113
123815,"none",8,115
123816,"none",8,115
123817,"none",13,115
123818,"none",18,115
123819,"none",18,115
123820,"none",18,115
123821,"none",18,115
123822,"none",18,115
123823,"none",18,115
123824,"none",5,115
123825,"none",5,115
123826,"none",0,130
123827,"none",0,130
123828,"none",19,
123829,"none",23,176
123830,"none",23,176
123831,"none",23,176
123832,"none",23,176
123833,"none",12,206
123834,"none",14,87
123835,"none",12,87
123836,"none",1,87
123837,"none",14,104
123838,"none",1,104
123839,"none",20,180
123840,"none",18,80
123841,"Bronze",18,80
123842,"none",21,80
123843,"none",21,80
123844,"none",0,80
123845,"none",0,80
123846,"none",8,80
123847,"none",8,80
123848,"none",10,238
123849,"Silver",5,238
123850,"none",11,238
123851,"none",7,86
123852,"none",14,86
123853,"none",1,20
123854,"none",6,113
123855,"none",18,220
123856,"none",18,220
123857,"none",28,
123858,"none",24,64
123859,"none",14,10
123860,"none",14,10
123861,"Silver",23,35
123862,"Silver",24,35
123863,"none",13,206
123864,"none",7,225
123865,"none",7,225
123866,"none",14,225
123867,"none",12,225
123868,"none",12,225
123869,"none",7,113
123870,"Gold",11,215
123871,"none",26,215
123872,"none",26,215
123873,"none",1,206
123874,"none",24,174
123875,"none",0,
123876,"none",0,
123877,"none",0,
123878,"none",0,
123879,"none",0,
123880,"none",0,
123881,"none",0,
123882,"none",1,113
123883,"Bronze",1,104
123884,"none",19,
123885,"Silver",19,
123886,"Bronze",20,
123887,"none",23,
123888,"Silver",1,86
123889,"none",18,164
123890,"none",21,164
123891,"none",23,164
123892,"Silver",16,164
123893,"none",16,164
123894,"none",7,151
123895,"none",3,238
123896,"none",3,238
123897,"none",3,238
