"id","id_country","year","value"
7014,130,2020,"2794700"
7015,131,1960,"313970"
7016,131,1961,"316845"
7017,131,1962,"320750"
7018,131,1963,"324100"
7019,131,1964,"327750"
7020,131,1965,"331500"
7021,131,1966,"333895"
7022,131,1967,"334995"
7023,131,1968,"335850"
7024,131,1969,"337500"
7025,131,1970,"339171"
7026,131,1971,"342421"
7027,131,1972,"346600"
7028,131,1973,"350450"
7029,131,1974,"355050"
7030,131,1975,"358950"
7031,131,1976,"360731"
7032,131,1977,"361358"
7033,131,1978,"362007"
7034,131,1979,"362856"
7035,131,1980,"364150"
7036,131,1981,"365225"
7037,131,1982,"365525"
7038,131,1983,"365622"
7039,131,1984,"365998"
7040,131,1985,"366706"
7041,131,1986,"368355"
7042,131,1987,"370750"
7043,131,1988,"373450"
7044,131,1989,"377100"
7045,131,1990,"381850"
7046,131,1991,"387000"
7047,131,1992,"392175"
7048,131,1993,"397475"
7049,131,1994,"402925"
7050,131,1995,"408625"
7051,131,1996,"414225"
7052,131,1997,"419450"
7053,131,1998,"424700"
7054,131,1999,"430475"
7055,131,2000,"436300"
7056,131,2001,"441525"
7057,131,2002,"446175"
7058,131,2003,"451630"
7059,131,2004,"458095"
7060,131,2005,"465158"
7061,131,2006,"472637"
7062,131,2007,"479993"
7063,131,2008,"488650"
7064,131,2009,"497783"
7065,131,2010,"506953"
7066,131,2011,"518347"
7067,131,2012,"530946"
7068,131,2013,"543360"
7069,131,2014,"556319"
7070,131,2015,"569604"
7071,131,2016,"582014"
7072,131,2017,"596336"
7073,131,2018,"607950"
7074,131,2019,"620001"
7075,131,2020,"632275"
7076,124,1960,"2120979"
7077,124,1961,"2152681"
7078,124,1962,"2181586"
7079,124,1963,"2210919"
7080,124,1964,"2240623"
7081,124,1965,"2265919"
7082,124,1966,"2283217"
7083,124,1967,"2301220"
7084,124,1968,"2323619"
7085,124,1969,"2343173"
7086,124,1970,"2359164"
7087,124,1971,"2376389"
7088,124,1972,"2395674"
7089,124,1973,"2415819"
7090,124,1974,"2437186"
7091,124,1975,"2456130"
7092,124,1976,"2470989"
7093,124,1977,"2485073"
7094,124,1978,"2497921"
7095,124,1979,"2505953"
7096,124,1980,"2511701"
7097,124,1981,"2519421"
7098,124,1982,"2531080"
7099,124,1983,"2546011"
7100,124,1984,"2562047"
7101,124,1985,"2578873"
7102,124,1986,"2599892"
7103,124,1987,"2626583"
7104,124,1988,"2653434"
7105,124,1989,"2666955"
7106,124,1990,"2663151"
7107,124,1991,"2650581"
7108,124,1992,"2614338"
7109,124,1993,"2563290"
7110,124,1994,"2520742"
7111,124,1995,"2485056"
7112,124,1996,"2457222"
7113,124,1997,"2432851"
7114,124,1998,"2410019"
7115,124,1999,"2390482"
7116,124,2000,"2367550"
7117,124,2001,"2337170"
7118,124,2002,"2310173"
7119,124,2003,"2287955"
7120,124,2004,"2263122"
7121,124,2005,"2238799"
7122,124,2006,"2218357"
7123,124,2007,"2200325"
7124,124,2008,"2177322"
7125,124,2009,"2141669"
7126,124,2010,"2097555"
7127,124,2011,"2059709"
7128,124,2012,"2034319"
7129,124,2013,"2012647"
7130,124,2014,"1993782"
7131,124,2015,"1977527"
7132,124,2016,"1959537"
7133,124,2017,"1942248"
7134,124,2018,"1927174"
7135,124,2019,"1913822"
7136,124,2020,"1901548"
7137,48,1960,"167795"
7138,48,1961,"170466"
7139,48,1962,"176188"
7140,48,1963,"184245"
7141,48,1964,"193556"
7142,48,1965,"203224"
7143,48,1966,"213189"
7144,48,1967,"223416"
7145,48,1968,"233002"
7146,48,1969,"240837"
7147,48,1970,"246193"
7148,48,1971,"248745"
7149,48,1972,"248770"
7150,48,1973,"246945"
7151,48,1974,"244289"
7152,48,1975,"241631"
7153,48,1976,"239074"
7154,48,1977,"236669"
7155,48,1978,"235175"
7156,48,1979,"235440"
7157,48,1980,"238085"
7158,48,1981,"243373"
7159,48,1982,"251154"
7160,48,1983,"260921"
7161,48,1984,"271914"
7162,48,1985,"283490"
7163,48,1986,"295597"
7164,48,1987,"308181"
7165,48,1988,"320774"
7166,48,1989,"332783"
7167,48,1990,"343816"
7168,48,1991,"353623"
7169,48,1992,"362308"
7170,48,1993,"370195"
7171,48,1994,"377805"
7172,48,1995,"385517"
7173,48,1996,"393376"
7174,48,1997,"401353"
7175,48,1998,"409620"
7176,48,1999,"418388"
7177,48,2000,"427772"
7178,48,2001,"437928"
7179,48,2002,"448813"
7180,48,2003,"460157"
7181,48,2004,"471600"
7182,48,2005,"482863"
7183,48,2006,"493804"
7184,48,2007,"504504"
7185,48,2008,"515232"
7186,48,2009,"526401"
7187,48,2010,"538215"
7188,48,2011,"550833"
7189,48,2012,"564037"
7190,48,2013,"577368"
7191,48,2014,"590210"
7192,48,2015,"602093"
7193,48,2016,"612824"
7194,48,2017,"622578"
7195,48,2018,"631633"
7196,48,2019,"640446"
7197,48,2020,"649342"
7198,188,1960,"3898"
7199,188,1961,"3996"
7200,188,1962,"4078"
7201,188,1963,"4179"
7202,188,1964,"4302"
7203,188,1965,"4471"
7204,188,1966,"4675"
7205,188,1967,"4922"
7206,188,1968,"5194"
7207,188,1969,"5461"
7208,188,1970,"5707"
7209,188,1971,"5945"
7210,188,1972,"6156"
7211,188,1973,"6370"
7212,188,1974,"6601"
7213,188,1975,"6882"
7214,188,1976,"7250"
7215,188,1977,"7713"
7216,188,1978,"8191"
7217,188,1979,"8557"
7218,188,1980,"8777"
7219,188,1981,"8675"
7220,188,1982,"8372"
7221,188,1983,"8296"
7222,188,1984,"9067"
7223,188,1985,"11066"
7224,188,1986,"14561"
7225,188,1987,"19274"
7226,188,1988,"24374"
7227,188,1989,"28723"
7228,188,1990,"31522"
7229,188,1991,"32441"
7230,188,1992,"31816"
7231,188,1993,"30194"
7232,188,1994,"28482"
7233,188,1995,"27320"
7234,188,1996,"26854"
7235,188,1997,"26910"
7236,188,1998,"27388"
7237,188,1999,"28122"
7238,188,2000,"28935"
7239,188,2001,"29847"
7240,188,2002,"30913"
7241,188,2003,"32055"
7242,188,2004,"33187"
7243,188,2005,"34252"
7244,188,2006,"35240"
7245,188,2007,"36138"
7246,188,2008,"36880"
7247,188,2009,"37380"
7248,188,2010,"37582"
7249,188,2011,"37451"
7250,188,2012,"37012"
7251,188,2013,"36458"
7252,188,2014,"36018"
7253,188,2015,"35865"
7254,188,2016,"36061"
7255,188,2017,"36569"
7256,188,2018,"37264"
7257,188,2019,"38002"
7258,188,2020,"38659"
7259,149,1960,"12328532"
7260,149,1961,"12710587"
7261,149,1962,"13094890"
7262,149,1963,"13478425"
7263,149,1964,"13857656"
7264,149,1965,"14230163"
7265,149,1966,"14595351"
7266,149,1967,"14954037"
7267,149,1968,"15307267"
7268,149,1969,"15656846"
7269,149,1970,"16004732"
7270,149,1971,"16350883"
7271,149,1972,"16696890"
7272,149,1973,"17048525"
7273,149,1974,"17413149"
7274,149,1975,"17796171"
7275,149,1976,"18198836"
7276,149,1977,"18620087"
7277,149,1978,"19059773"
7278,149,1979,"19516942"
7279,149,1980,"19990006"
7280,149,1981,"20479709"
7281,149,1982,"20984023"
7282,149,1983,"21495088"
7283,149,1984,"22002641"
7284,149,1985,"22499111"
7285,149,1986,"22980334"
7286,149,1987,"23447256"
7287,149,1988,"23903592"
7288,149,1989,"24355624"
7289,149,1990,"24807461"
7290,149,1991,"25260407"
7291,149,1992,"25711410"
7292,149,1993,"26155204"
7293,149,1994,"26584473"
7294,149,1995,"26994255"
7295,149,1996,"27383472"
7296,149,1997,"27754573"
7297,149,1998,"28110447"
7298,149,1999,"28455504"
7299,149,2000,"28793672"
7300,149,2001,"29126323"
7301,149,2002,"29454765"
7302,149,2003,"29782884"
7303,149,2004,"30115196"
7304,149,2005,"30455563"
7305,149,2006,"30804689"
7306,149,2007,"31163670"
7307,149,2008,"31536807"
7308,149,2009,"31929087"
7309,149,2010,"32343384"
7310,149,2011,"32781860"
7311,149,2012,"33241898"
7312,149,2013,"33715705"
7313,149,2014,"34192358"
7314,149,2015,"34663608"
7315,149,2016,"35126274"
7316,149,2017,"35581257"
7317,149,2018,"36029089"
7318,149,2019,"36471766"
7319,149,2020,"36910558"
7320,145,1960,"22461"
7321,145,1961,"22813"
7322,145,1962,"23043"
7323,145,1963,"23165"
7324,145,1964,"23236"
7325,145,1965,"23289"
7326,145,1966,"23302"
7327,145,1967,"23292"
7328,145,1968,"23295"
7329,145,1969,"23348"
7330,145,1970,"23487"
7331,145,1971,"23721"
7332,145,1972,"24049"
7333,145,1973,"24445"
7334,145,1974,"24829"
7335,145,1975,"25203"
7336,145,1976,"25523"
7337,145,1977,"25811"
7338,145,1978,"26090"
7339,145,1979,"26391"
7340,145,1980,"26752"
7341,145,1981,"27162"
7342,145,1982,"27633"
7343,145,1983,"28091"
7344,145,1984,"28511"
7345,145,1985,"28836"
7346,145,1986,"29050"
7347,145,1987,"29156"
7348,145,1988,"29232"
7349,145,1989,"29309"
7350,145,1990,"29433"
7351,145,1991,"29629"
7352,145,1992,"29859"
7353,145,1993,"30145"
7354,145,1994,"30436"
7355,145,1995,"30731"
7356,145,1996,"31001"
7357,145,1997,"31268"
7358,145,1998,"31554"
7359,145,1999,"31836"
7360,145,2000,"32148"
7361,145,2001,"32474"
7362,145,2002,"32804"
7363,145,2003,"33144"
7364,145,2004,"33499"
7365,145,2005,"33842"
7366,145,2006,"34189"
7367,145,2007,"34524"
7368,145,2008,"34860"
7369,145,2009,"35223"
7370,145,2010,"35609"
7371,145,2011,"36025"
7372,145,2012,"36459"
7373,145,2013,"36899"
7374,145,2014,"37320"
7375,145,2015,"37723"
7376,145,2016,"38070"
7377,145,2017,"38392"
7378,145,2018,"38682"
7379,145,2019,"38967"
7380,145,2020,"39244"
7381,179,1960,"2043664"
7382,179,1961,"2092667"
7383,179,1962,"2140063"
7384,179,1963,"2185050"
7385,179,1964,"2228429"
7386,179,1965,"2269399"
7387,179,1966,"2307959"
7388,179,1967,"2344108"
7389,179,1968,"2377848"
7390,179,1969,"2411588"
7391,179,1970,"2445328"
7392,179,1971,"2479871"
7393,179,1972,"2515217"
7394,179,1973,"2549760"
7395,179,1974,"2582697"
7396,179,1975,"2611616"
7397,179,1976,"2638126"
7398,179,1977,"2660619"
7399,179,1978,"2682309"
7400,179,1979,"2703999"
7401,179,1980,"2728099"
7402,179,1981,"2754609"
7403,179,1982,"2782725"
7404,179,1983,"2811645"
7405,179,1984,"2840565"
7406,179,1985,"2867878"
7407,179,1986,"2893584"
7408,179,1987,"2918487"
7409,179,1988,"2940177"
7410,179,1989,"2957047"
7411,179,1990,"2969097"
7412,179,1991,"2975523"
7413,179,1992,"2977130"
7414,179,1993,"2973114"
7415,179,1994,"2964277"
7416,179,1995,"2952307"
7417,179,1996,"2946401"
7418,179,1997,"2935524"
7419,179,1998,"2934339"
7420,179,1999,"2929735"
7421,179,2000,"2923783"
7422,179,2001,"2917252"
7423,179,2002,"2910504"
7424,179,2003,"2902320"
7425,179,2004,"2895147"
7426,179,2005,"2888111"
7427,179,2006,"2880095"
7428,179,2007,"2873429"
7429,179,2008,"2867964"
7430,179,2009,"2864346"
7431,179,2010,"2861487"
7432,179,2011,"2859833"
7433,179,2012,"2859458"
7434,179,2013,"2858692"
7435,179,2014,"2856950"
7436,179,2015,"2834530"
7437,179,2016,"2802170"
7438,179,2017,"2755158"
7439,179,2018,"2708214"
7440,179,2019,"2663251"
7441,179,2020,"2617820"
7442,132,1960,"5099368"
7443,132,1961,"5223561"
7444,132,1962,"5352497"
7445,132,1963,"5486319"
7446,132,1964,"5625164"
7447,132,1965,"5769215"
7448,132,1966,"5918592"
7449,132,1967,"6073529"
7450,132,1968,"6234468"
7451,132,1969,"6401920"
7452,132,1970,"6576305"
7453,132,1971,"6757853"
7454,132,1972,"6946619"
7455,132,1973,"7142634"
7456,132,1974,"7345773"
7457,132,1975,"7556032"
7458,132,1976,"7773452"
7459,132,1977,"7998157"
7460,132,1978,"8230214"
7461,132,1979,"8469677"
7462,132,1980,"8716549"
7463,132,1981,"8971339"
7464,132,1982,"9234137"
7465,132,1983,"9504283"
7466,132,1984,"9780869"
7467,132,1985,"10063493"
7468,132,1986,"10352117"
7469,132,1987,"10647753"
7470,132,1988,"10952396"
7471,132,1989,"11268653"
7472,132,1990,"11598647"
7473,132,1991,"11942809"
7474,132,1992,"12301338"
7475,132,1993,"12675469"
7476,132,1994,"13066544"
7477,132,1995,"13475403"
7478,132,1996,"13902697"
7479,132,1997,"14347860"
7480,132,1998,"14808791"
7481,132,1999,"15282524"
7482,132,2000,"15766806"
7483,132,2001,"16260933"
7484,132,2002,"16765122"
7485,132,2003,"17279139"
7486,132,2004,"17802992"
7487,132,2005,"18336722"
7488,132,2006,"18880265"
7489,132,2007,"19433520"
7490,132,2008,"19996476"
7491,132,2009,"20569115"
7492,132,2010,"21151640"
7493,132,2011,"21743970"
7494,132,2012,"22346641"
7495,132,2013,"22961259"
7496,132,2014,"23589897"
7497,132,2015,"24234080"
7498,132,2016,"24894370"
7499,132,2017,"25570511"
7500,132,2018,"26262313"
7501,132,2019,"26969306"
7502,132,2020,"27691019"
7503,135,1960,"89873"
7504,135,1961,"92328"
7505,135,1962,"94902"
7506,135,1963,"97540"
7507,135,1964,"100177"
7508,135,1965,"102710"
7509,135,1966,"105129"
7510,135,1967,"107481"
7511,135,1968,"109893"
7512,135,1969,"112582"
7513,135,1970,"115688"
7514,135,1971,"119303"
7515,135,1972,"123347"
7516,135,1973,"127700"
7517,135,1974,"132102"
7518,135,1975,"136418"
7519,135,1976,"140563"
7520,135,1977,"144625"
7521,135,1978,"148774"
7522,135,1979,"153276"
7523,135,1980,"158271"
7524,135,1981,"163821"
7525,135,1982,"169849"
7526,135,1983,"176255"
7527,135,1984,"182848"
7528,135,1985,"189540"
7529,135,1986,"196262"
7530,135,1987,"203024"
7531,135,1988,"209787"
7532,135,1989,"216502"
7533,135,1990,"223159"
7534,135,1991,"229743"
7535,135,1992,"236271"
7536,135,1993,"242596"
7537,135,1994,"248582"
7538,135,1995,"254144"
7539,135,1996,"259178"
7540,135,1997,"263836"
7541,135,1998,"268445"
7542,135,1999,"273522"
7543,135,2000,"279396"
7544,135,2001,"286309"
7545,135,2002,"294185"
7546,135,2003,"302681"
7547,135,2004,"311265"
7548,135,2005,"319604"
7549,135,2006,"327489"
7550,135,2007,"335172"
7551,135,2008,"343448"
7552,135,2009,"353391"
7553,135,2010,"365730"
7554,135,2011,"380493"
7555,135,2012,"397231"
7556,135,2013,"415592"
7557,135,2014,"435018"
7558,135,2015,"454914"
7559,135,2016,"475505"
7560,135,2017,"496398"
7561,135,2018,"515704"
7562,135,2019,"530957"
7563,135,2020,"540542"
7564,143,1960,"37771861"
7565,143,1961,"38966049"
7566,143,1962,"40195318"
7567,143,1963,"41462373"
7568,143,1964,"42771077"
7569,143,1965,"44123863"
7570,143,1966,"45519746"
7571,143,1967,"46956208"
7572,143,1968,"48431971"
7573,143,1969,"49945278"
7574,143,1970,"51493565"
7575,143,1971,"53076366"
7576,143,1972,"54689944"
7577,143,1973,"56324310"
7578,143,1974,"57966812"
7579,143,1975,"59607947"
7580,143,1976,"61242189"
7581,143,1977,"62869908"
7582,143,1978,"64494872"
7583,143,1979,"66123908"
7584,143,1980,"67761367"
7585,143,1981,"69407623"
7586,143,1982,"71058650"
7587,143,1983,"72709306"
7588,143,1984,"74352631"
7589,143,1985,"75983486"
7590,143,1986,"77599105"
7591,143,1987,"79200081"
7592,143,1988,"80788725"
7593,143,1989,"82368930"
7594,143,1990,"83943135"
7595,143,1991,"85512621"
7596,143,1992,"87075136"
7597,143,1993,"88625440"
7598,143,1994,"90156396"
7599,143,1995,"91663290"
7600,143,1996,"93147045"
7601,143,1997,"94611008"
7602,143,1998,"96056313"
7603,143,1999,"97484823"
7604,143,2000,"98899845"
7605,143,2001,"100298152"
7606,143,2002,"101684764"
7607,143,2003,"103081020"
7608,143,2004,"104514934"
7609,143,2005,"106005199"
7610,143,2006,"107560155"
7611,143,2007,"109170503"
7612,143,2008,"110815272"
7613,143,2009,"112463886"
7614,143,2010,"114092961"
7615,143,2011,"115695468"
7616,143,2012,"117274156"
7617,143,2013,"118827158"
7618,143,2014,"120355137"
7619,143,2015,"121858251"
7620,143,2016,"123333379"
7621,143,2017,"124777326"
7622,143,2018,"126190782"
7623,143,2019,"127575529"
7624,143,2020,"128932753"
7625,138,1960,"14674"
7626,138,1961,"15056"
7627,138,1962,"15547"
7628,138,1963,"16111"
7629,138,1964,"16710"
7630,138,1965,"17282"
7631,138,1966,"17834"
7632,138,1967,"18383"
7633,138,1968,"18966"
7634,138,1969,"19617"
7635,138,1970,"20394"
7636,138,1971,"21305"
7637,138,1972,"22335"
7638,138,1973,"23440"
7639,138,1974,"24530"
7640,138,1975,"25579"
7641,138,1976,"26548"
7642,138,1977,"27479"
7643,138,1978,"28400"
7644,138,1979,"29417"
7645,138,1980,"30574"
7646,138,1981,"31883"
7647,138,1982,"33330"
7648,138,1983,"34881"
7649,138,1984,"36564"
7650,138,1985,"38331"
7651,138,1986,"40212"
7652,138,1987,"42168"
7653,138,1988,"44092"
7654,138,1989,"45827"
7655,138,1990,"47265"
7656,138,1991,"48403"
7657,138,1992,"49242"
7658,138,1993,"49828"
7659,138,1994,"50214"
7660,138,1995,"50454"
7661,138,1996,"50523"
7662,138,1997,"50453"
7663,138,1998,"50356"
7664,138,1999,"50418"
7665,138,2000,"50754"
7666,138,2001,"51411"
7667,138,2002,"52368"
7668,138,2003,"53465"
7669,138,2004,"54476"
7670,138,2005,"55257"
7671,138,2006,"55765"
7672,138,2007,"56046"
7673,138,2008,"56166"
7674,138,2009,"56255"
7675,138,2010,"56361"
7676,138,2011,"56524"
7677,138,2012,"56712"
7678,138,2013,"56933"
7679,138,2014,"57183"
7680,138,2015,"57444"
7681,138,2016,"57723"
7682,138,2017,"58053"
7683,138,2018,"58412"
7684,138,2019,"58791"
7685,138,2020,"59194"
7686,220,1960,"1488670"
7687,220,1961,"1507647"
7688,220,1962,"1527109"
7689,220,1963,"1547449"
7690,220,1964,"1569139"
7691,220,1965,"1592437"
7692,220,1966,"1617797"
7693,220,1967,"1644949"
7694,220,1968,"1672399"
7695,220,1969,"1698150"
7696,220,1970,"1720805"
7697,220,1971,"1739529"
7698,220,1972,"1754951"
7699,220,1973,"1769002"
7700,220,1974,"1784400"
7701,220,1975,"1803008"
7702,220,1976,"1825559"
7703,220,1977,"1851070"
7704,220,1978,"1877690"
7705,220,1979,"1902718"
7706,220,1980,"1924203"
7707,220,1981,"1941527"
7708,220,1982,"1955247"
7709,220,1983,"1965892"
7710,220,1984,"1974413"
7711,220,1985,"1981536"
7712,220,1986,"1987538"
7713,220,1987,"1992278"
7714,220,1988,"1995508"
7715,220,1989,"1996863"
7716,220,1990,"1996218"
7717,220,1991,"1993304"
7718,220,1992,"1988659"
7719,220,1993,"1984024"
7720,220,1994,"1981713"
7721,220,1995,"1983259"
7722,220,1996,"1989441"
7723,220,1997,"1999588"
7724,220,1998,"2012052"
7725,220,1999,"2024393"
7726,220,2000,"2034823"
7727,220,2001,"2042844"
7728,220,2002,"2048930"
7729,220,2003,"2053426"
7730,220,2004,"2057044"
7731,220,2005,"2060280"
7732,220,2006,"2063132"
7733,220,2007,"2065408"
7734,220,2008,"2067309"
7735,220,2009,"2069030"
7736,220,2010,"2070737"
7737,220,2011,"2072484"
7738,220,2012,"2074275"
7739,220,2013,"2076065"
7740,220,2014,"2077780"
7741,220,2015,"2079335"
7742,220,2016,"2080746"
7743,220,2017,"2081996"
7744,220,2018,"2082957"
7745,220,2019,"2083458"
7746,220,2020,"2083380"
7747,136,1960,"5263727"
7748,136,1961,"5322269"
7749,136,1962,"5381367"
7750,136,1963,"5441618"
7751,136,1964,"5503750"
7752,136,1965,"5568495"
7753,136,1966,"5635864"
7754,136,1967,"5706192"
7755,136,1968,"5780836"
7756,136,1969,"5861417"
7757,136,1970,"5949042"
7758,136,1971,"6044524"
7759,136,1972,"6147464"
7760,136,1973,"6256191"
7761,136,1974,"6368346"
7762,136,1975,"6482282"
7763,136,1976,"6596721"
7764,136,1977,"6712267"
7765,136,1978,"6831090"
7766,136,1979,"6956409"
7767,136,1980,"7090124"
7768,136,1981,"7234725"
7769,136,1982,"7388670"
7770,136,1983,"7545163"
7771,136,1984,"7694857"
7772,136,1985,"7831888"
7773,136,1986,"7952863"
7774,136,1987,"8062216"
7775,136,1988,"8171525"
7776,136,1989,"8296919"
7777,136,1990,"8449915"
7778,136,1991,"8635528"
7779,136,1992,"8850334"
7780,136,1993,"9087173"
7781,136,1994,"9334893"
7782,136,1995,"9585660"
7783,136,1996,"9837575"
7784,136,1997,"10094363"
7785,136,1998,"10360564"
7786,136,1999,"10642937"
7787,136,2000,"10946448"
7788,136,2001,"11271603"
7789,136,2002,"11616890"
7790,136,2003,"11982692"
7791,136,2004,"12369078"
7792,136,2005,"12775509"
7793,136,2006,"13203378"
7794,136,2007,"13651455"
7795,136,2008,"14113578"
7796,136,2009,"14581427"
7797,136,2010,"15049352"
7798,136,2011,"15514593"
7799,136,2012,"15979492"
7800,136,2013,"16449854"
7801,136,2014,"16934213"
7802,136,2015,"17438772"
7803,136,2016,"17965448"
7804,136,2017,"18512429"
7805,136,2018,"19077755"
7806,136,2019,"19658023"
7807,136,2020,"20250834"
7808,137,1960,"326550"
7809,137,1961,"325250"
7810,137,1962,"323900"
7811,137,1963,"322550"
7812,137,1964,"321250"
7813,137,1965,"318800"
7814,137,1966,"315200"
7815,137,1967,"311550"
7816,137,1968,"307900"
7817,137,1969,"304300"
7818,137,1970,"302650"
7819,137,1971,"302700"
7820,137,1972,"302450"
7821,137,1973,"302200"
7822,137,1974,"301996"
7823,137,1975,"304222"
7824,137,1976,"305774"
7825,137,1977,"306970"
7826,137,1978,"310182"
7827,137,1979,"313342"
7828,137,1980,"316645"
7829,137,1981,"318982"
7830,137,1982,"325898"
7831,137,1983,"330524"
7832,137,1984,"330593"
7833,137,1985,"336452"
7834,137,1986,"342121"
7835,137,1987,"344485"
7836,137,1988,"347325"
7837,137,1989,"350722"
7838,137,1990,"354170"
7839,137,1991,"363845"
7840,137,1992,"367618"
7841,137,1993,"371308"
7842,137,1994,"374797"
7843,137,1995,"377419"
7844,137,1996,"379905"
7845,137,1997,"382791"
7846,137,1998,"385287"
7847,137,1999,"387578"
7848,137,2000,"390087"
7849,137,2001,"393028"
7850,137,2002,"395969"
7851,137,2003,"398582"
7852,137,2004,"401268"
7853,137,2005,"403834"
7854,137,2006,"405308"
7855,137,2007,"406724"
7856,137,2008,"409379"
7857,137,2009,"412477"
7858,137,2010,"414508"
7859,137,2011,"416268"
7860,137,2012,"420028"
7861,137,2013,"425967"
7862,137,2014,"434558"
7863,137,2015,"445053"
7864,137,2016,"455356"
7865,137,2017,"467999"
7866,137,2018,"484630"
7867,137,2019,"504062"
7868,137,2020,"525285"
7869,151,1960,"21736947"
7870,151,1961,"22211626"
7871,151,1962,"22697664"
7872,151,1963,"23198238"
7873,151,1964,"23717785"
7874,151,1965,"24259356"
7875,151,1966,"24823937"
7876,151,1967,"25410054"
7877,151,1968,"26015239"
7878,151,1969,"26635852"
7879,151,1970,"27269063"
7880,151,1971,"27913749"
7881,151,1972,"28570093"
7882,151,1973,"29238168"
7883,151,1974,"29918469"
7884,151,1975,"30611093"
7885,151,1976,"31314347"
7886,151,1977,"32026748"
7887,151,1978,"32748782"
7888,151,1979,"33481397"
7889,151,1980,"34224316"
7890,151,1981,"34976465"
7891,151,1982,"35734273"
7892,151,1983,"36491804"
7893,151,1984,"37241530"
7894,151,1985,"37977087"
7895,151,1986,"38698484"
7896,151,1987,"39404350"
7897,151,1988,"40085653"
7898,151,1989,"40731439"
7899,151,1990,"41335188"
7900,151,1991,"41890192"
7901,151,1992,"42401686"
7902,151,1993,"42889992"
7903,151,1994,"43383421"
7904,151,1995,"43901598"
7905,151,1996,"44452203"
7906,151,1997,"45027223"
7907,151,1998,"45611220"
7908,151,1999,"46181075"
7909,151,2000,"46719698"
7910,151,2001,"47225119"
7911,151,2002,"47702163"
7912,151,2003,"48148907"
7913,151,2004,"48564489"
7914,151,2005,"48949931"
7915,151,2006,"49301049"
7916,151,2007,"49621479"
7917,151,2008,"49929642"
7918,151,2009,"50250366"
7919,151,2010,"50600827"
7920,151,2011,"50990612"
7921,151,2012,"51413703"
7922,151,2013,"51852464"
7923,151,2014,"52280816"
7924,151,2015,"52680724"
7925,151,2016,"53045199"
7926,151,2017,"53382521"
7927,151,2018,"53708318"
7928,151,2019,"54045422"
7929,151,2020,"54409794"
7930,147,1960,"480579"
7931,147,1961,"491140"
7932,147,1962,"502558"
7933,147,1963,"513409"
7934,147,1964,"521753"
7935,147,1965,"526327"
7936,147,1966,"526419"
7937,147,1967,"522796"
7938,147,1968,"517481"
7939,147,1969,"513340"
7940,147,1970,"512407"
7941,147,1971,"515449"
7942,147,1972,"521785"
7943,147,1973,"530220"
7944,147,1974,"538902"
7945,147,1975,"546487"
7946,147,1976,"552562"
7947,147,1977,"557576"
7948,147,1978,"562065"
7949,147,1979,"566888"
7950,147,1980,"572608"
7951,147,1981,"579445"
7952,147,1982,"587001"
7953,147,1983,"594506"
7954,147,1984,"600884"
7955,147,1985,"605398"
7956,147,1986,"607711"
7957,147,1987,"608144"
7958,147,1988,"607413"
7959,147,1989,"606571"
7960,147,1990,"606372"
7961,147,1991,"607105"
7962,147,1992,"608516"
7963,147,1993,"610170"
7964,147,1994,"611389"
7965,147,1995,"611712"
7966,147,1996,"611003"
7967,147,1997,"609520"
7968,147,1998,"607662"
7969,147,1999,"606001"
7970,147,2000,"604950"
7971,147,2001,"607389"
7972,147,2002,"609828"
7973,147,2003,"612267"
7974,147,2004,"613353"
7975,147,2005,"614261"
7976,147,2006,"615025"
7977,147,2007,"615875"
7978,147,2008,"616969"
7979,147,2009,"618294"
7980,147,2010,"619428"
7981,147,2011,"620079"
7982,147,2012,"620601"
7983,147,2013,"621207"
7984,147,2014,"621810"
7985,147,2015,"622159"
7986,147,2016,"622303"
7987,147,2017,"622373"
7988,147,2018,"622227"
7989,147,2019,"622028"
7990,147,2020,"621718"
7991,146,1960,"955514"
7992,146,1961,"982181"
7993,146,1962,"1011327"
7994,146,1963,"1042387"
7995,146,1964,"1074518"
7996,146,1965,"1107121"
7997,146,1966,"1139962"
7998,146,1967,"1173186"
7999,146,1968,"1207104"
8000,146,1969,"1242213"
8001,146,1970,"1278819"
8002,146,1971,"1317042"
8003,146,1972,"1356673"
8004,146,1973,"1397305"
8005,146,1974,"1438421"
8006,146,1975,"1479646"
8007,146,1976,"1520868"
8008,146,1977,"1562207"
8009,146,1978,"1603910"
8010,146,1979,"1646290"
8011,146,1980,"1689622"
8012,146,1981,"1733475"
8013,146,1982,"1777727"
8014,146,1983,"1823214"
8015,146,1984,"1871089"
8016,146,1985,"1921889"
8017,146,1986,"1976313"
8018,146,1987,"2033351"
8019,146,1988,"2089709"
8020,146,1989,"2141005"
8021,146,1990,"2184139"
8022,146,1991,"2217918"
8023,146,1992,"2243495"
8024,146,1993,"2263196"
8025,146,1994,"2280475"
8026,146,1995,"2298017"
8027,146,1996,"2316571"
8028,146,1997,"2335744"
8029,146,1998,"2355667"
8030,146,1999,"2376228"
8031,146,2000,"2397417"
8032,146,2001,"2419594"
8033,146,2002,"2443261"
8034,146,2003,"2468765"
8035,146,2004,"2496394"
8036,146,2005,"2526429"
8037,146,2006,"2558854"
8038,146,2007,"2593819"
8039,146,2008,"2631899"
8040,146,2009,"2673794"
8041,146,2010,"2719902"
8042,146,2011,"2770357"
8043,146,2012,"2824698"
8044,146,2013,"2881783"
8045,146,2014,"2940111"
8046,146,2015,"2998433"
8047,146,2016,"3056358"
