"id","noc","year","value"
818,"AUS",1985,"180235483623.533"
819,"AUS",1986,"182036933407.946"
820,"AUS",1987,"189061672842.774"
821,"AUS",1988,"235658469150.175"
822,"AUS",1989,"299272046250.305"
823,"AUS",1990,"310781069642.17"
824,"AUS",1991,"325315909269.288"
825,"AUS",1992,"324884257479.043"
826,"AUS",1993,"311549325463.744"
827,"AUS",1994,"322213766862.677"
828,"AUS",1995,"367216364716.365"
829,"AUS",1996,"400302731411.229"
830,"AUS",1997,"434568007512.913"
831,"AUS",1998,"398899138574.239"
832,"AUS",1999,"388608221581.652"
833,"AUS",2000,"415222633925.768"
834,"AUS",2001,"378376086723.194"
835,"AUS",2002,"394648911678.527"
836,"AUS",2003,"466488060570.763"
837,"AUS",2004,"612490396927.017"
838,"AUS",2005,"693407758231.845"
839,"AUS",2006,"746054207846.661"
840,"AUS",2007,"853099630996.31"
841,"AUS",2008,"1053995523724.26"
842,"AUS",2009,"927805183330.879"
843,"AUS",2010,"1146138465603.81"
844,"AUS",2011,"1396649906339.35"
845,"AUS",2012,"1546151783872.96"
846,"AUS",2013,"1576184467015.49"
847,"AUS",2014,"1467483705131.74"
848,"AUS",2015,"1351693984524.5"
849,"AUS",2016,"1208846993739.99"
850,"AUS",2017,"1329188475752.32"
851,"AUS",2018,"1432881172002.17"
852,"AUS",2019,"1396567014733.23"
853,"AUS",2020,"1330900925056.98"
854,"AUT",1960,"6592693841.18495"
855,"AUT",1961,"7311749633.36229"
856,"AUT",1962,"7756110210.11966"
857,"AUT",1963,"8374175257.73075"
858,"AUT",1964,"9169983885.71185"
859,"AUT",1965,"9994070615.85997"
860,"AUT",1966,"10887682273.1014"
861,"AUT",1967,"11579431668.9165"
862,"AUT",1968,"12440625312.8685"
863,"AUT",1969,"13582798556.2404"
864,"AUT",1970,"15373005557.0257"
865,"AUT",1971,"17858486066.7474"
866,"AUT",1972,"22059612476.9332"
867,"AUT",1973,"29515467706.796"
868,"AUT",1974,"35189299911.6608"
869,"AUT",1975,"40059206763.056"
870,"AUT",1976,"42959976221.5234"
871,"AUT",1977,"51545758887.6863"
872,"AUT",1978,"62052259073.2493"
873,"AUT",1979,"73937296963.4586"
874,"AUT",1980,"82058912997.2346"
875,"AUT",1981,"71034228443.062"
876,"AUT",1982,"71275287569.5733"
877,"AUT",1983,"72121016546.6524"
878,"AUT",1984,"67985344886.8716"
879,"AUT",1985,"69386774408.0872"
880,"AUT",1986,"99036164939.1618"
881,"AUT",1987,"124168442533.74"
882,"AUT",1988,"133339397080.129"
883,"AUT",1989,"133105805512.22"
884,"AUT",1990,"166463386179.354"
885,"AUT",1991,"173794177961.108"
886,"AUT",1992,"195078126721.763"
887,"AUT",1993,"190379720809.18"
888,"AUT",1994,"203535242741.838"
889,"AUT",1995,"241038283062.645"
890,"AUT",1996,"237250948791.266"
891,"AUT",1997,"212790348404.555"
892,"AUT",1998,"218259904401.956"
893,"AUT",1999,"217185787342.851"
894,"AUT",2000,"196799778883.361"
895,"AUT",2001,"197337879194.631"
896,"AUT",2002,"213377771503.858"
897,"AUT",2003,"261695778781.038"
898,"AUT",2004,"300904221504.842"
899,"AUT",2005,"315974418604.651"
900,"AUT",2006,"335998557270.104"
901,"AUT",2007,"388691445387.353"
902,"AUT",2008,"430294287388.311"
903,"AUT",2009,"400172297860.517"
904,"AUT",2010,"391892746544.69"
905,"AUT",2011,"431120310088.82"
906,"AUT",2012,"409425234155.263"
907,"AUT",2013,"430068712971.867"
908,"AUT",2014,"441996131736.508"
909,"AUT",2015,"381817565893.574"
910,"AUT",2016,"395568644341.038"
911,"AUT",2017,"416207272209.538"
912,"AUT",2018,"454872626780.005"
913,"AUT",2019,"445075391688.156"
914,"AUT",2020,"428965397959.456"
915,"AZE",1960,
916,"AZE",1961,
917,"AZE",1962,
918,"AZE",1963,
919,"AZE",1964,
920,"AZE",1965,
921,"AZE",1966,
922,"AZE",1967,
923,"AZE",1968,
924,"AZE",1969,
925,"AZE",1970,
926,"AZE",1971,
927,"AZE",1972,
928,"AZE",1973,
929,"AZE",1974,
930,"AZE",1975,
931,"AZE",1976,
932,"AZE",1977,
933,"AZE",1978,
934,"AZE",1979,
935,"AZE",1980,
936,"AZE",1981,
937,"AZE",1982,
938,"AZE",1983,
939,"AZE",1984,
940,"AZE",1985,
941,"AZE",1986,
942,"AZE",1987,
943,"AZE",1988,
944,"AZE",1989,
945,"AZE",1990,
946,"AZE",1991,
947,"AZE",1992,"446305555.555556"
948,"AZE",1993,"1570000000"
949,"AZE",1994,"1193312101.91083"
950,"AZE",1995,"2417355840.03625"
951,"AZE",1996,"3176333837.03359"
952,"AZE",1997,"3962238113.16021"
953,"AZE",1998,"4446368570.6901"
954,"AZE",1999,"4581432038.83495"
955,"AZE",2000,"5272798390.70183"
956,"AZE",2001,"5707720390.8515"
957,"AZE",2002,"6235856819.58445"
958,"AZE",2003,"7276753894.71541"
959,"AZE",2004,"8680370408.05943"
960,"AZE",2005,"13245716099.0057"
961,"AZE",2006,"20982986344.3027"
962,"AZE",2007,"33050343782.7759"
963,"AZE",2008,"48852482960.0779"
964,"AZE",2009,"44291490420.5026"
965,"AZE",2010,"52909294791.9262"
966,"AZE",2011,"65951627200.2026"
967,"AZE",2012,"69683935845.2139"
968,"AZE",2013,"74164435946.4627"
969,"AZE",2014,"75244294275.1498"
970,"AZE",2015,"53074370486.0433"
971,"AZE",2016,"37867518957.1975"
972,"AZE",2017,"40865558912.3867"
973,"AZE",2018,"47112941176.4706"
974,"AZE",2019,"48174235294.1176"
975,"AZE",2020,"42607176470.5882"
976,"BDI",1960,"195999990"
977,"BDI",1961,"202999992"
978,"BDI",1962,"213500006"
979,"BDI",1963,"232749998"
980,"BDI",1964,"260750008"
981,"BDI",1965,"158994962.962963"
982,"BDI",1966,"165444571.428571"
983,"BDI",1967,"178297142.857143"
984,"BDI",1968,"183200000"
985,"BDI",1969,"190205714.285714"
986,"BDI",1970,"242732571.428571"
987,"BDI",1971,"252842285.714286"
988,"BDI",1972,"246804571.428571"
989,"BDI",1973,"304339839.552146"
990,"BDI",1974,"345263492.063492"
991,"BDI",1975,"420986666.666667"
992,"BDI",1976,"448412753.623188"
993,"BDI",1977,"547535555.555556"
994,"BDI",1978,"610225555.555556"
995,"BDI",1979,"782496666.666667"
996,"BDI",1980,"919726666.666667"
997,"BDI",1981,"969046666.666667"
998,"BDI",1982,"1013222222.22222"
999,"BDI",1983,"1082926304.46477"
1000,"BDI",1984,"987143931.166987"
1001,"BDI",1985,"1149979285.77347"
1002,"BDI",1986,"1201725497.06578"
1003,"BDI",1987,"1131466494.01101"
1004,"BDI",1988,"1082403219.48787"
1005,"BDI",1989,"1113924130.41149"
1006,"BDI",1990,"1132101252.51817"
1007,"BDI",1991,"1167398478.3459"
1008,"BDI",1992,"1083037670.60484"
1009,"BDI",1993,"938632612.026359"
1010,"BDI",1994,"925030590.153683"
1011,"BDI",1995,"1000428393.88528"
1012,"BDI",1996,"869033856.317093"
1013,"BDI",1997,"972896267.915425"
1014,"BDI",1998,"893770806.077641"
1015,"BDI",1999,"808077223.365746"
1016,"BDI",2000,"870486065.883137"
1017,"BDI",2001,"876794723.068586"
1018,"BDI",2002,"825394490.159111"
1019,"BDI",2003,"784654423.620476"
1020,"BDI",2004,"915257323.3961"
1021,"BDI",2005,"1117113045.65222"
1022,"BDI",2006,"1273375020.26862"
1023,"BDI",2007,"1356199364.85882"
1024,"BDI",2008,"1611835901.9063"
1025,"BDI",2009,"1781455092.07114"
1026,"BDI",2010,"2032135191.46216"
1027,"BDI",2011,"2235820808.72913"
1028,"BDI",2012,"2333308059.02403"
1029,"BDI",2013,"2451625280.19537"
1030,"BDI",2014,"2705783330.38791"
1031,"BDI",2015,"3104394792.28413"
1032,"BDI",2016,"2959641046.92291"
1033,"BDI",2017,"3172292379.36329"
1034,"BDI",2018,"3036937141.27062"
1035,"BDI",2019,"3012308945.62671"
1036,"BDI",2020,"3258187232.63159"
1037,"BEL",1960,"11658722590.99"
1038,"BEL",1961,"12400145221.595"
1039,"BEL",1962,"13264015675.3193"
1040,"BEL",1963,"14260017387.0492"
1041,"BEL",1964,"15960106680.6732"
1042,"BEL",1965,"17371457607.9374"
1043,"BEL",1966,"18651883472.4808"
1044,"BEL",1967,"19992040788.4593"
1045,"BEL",1968,"21376353113.475"
1046,"BEL",1969,"23710735894.7022"
1047,"BEL",1970,"26706196046.7931"
1048,"BEL",1971,"29821661869.912"
1049,"BEL",1972,"37209418018.5134"
1050,"BEL",1973,"47743801490.3747"
1051,"BEL",1974,"56033077879.0389"
1052,"BEL",1975,"65678189097.2908"
1053,"BEL",1976,"71113882967.6071"
1054,"BEL",1977,"82839905458.6382"
1055,"BEL",1978,"101246526194.441"
1056,"BEL",1979,"116315456796.918"
1057,"BEL",1980,"126829314388.191"
1058,"BEL",1981,"104730018470.23"
1059,"BEL",1982,"92095926187.5331"
1060,"BEL",1983,"87184239053.2544"
1061,"BEL",1984,"83349530159.1734"
1062,"BEL",1985,"86268264148.3796"
1063,"BEL",1986,"120018787249.413"
1064,"BEL",1987,"149394404105.889"
1065,"BEL",1988,"162299103675.261"
1066,"BEL",1989,"164221056511.057"
1067,"BEL",1990,"205331747947.851"
1068,"BEL",1991,"210510999409.333"
1069,"BEL",1992,"234781652446.675"
1070,"BEL",1993,"224721795708.955"
1071,"BEL",1994,"244884129491.198"
1072,"BEL",1995,"288025588396.278"
1073,"BEL",1996,"279201433224.756"
1074,"BEL",1997,"252708051420.839"
1075,"BEL",1998,"258528339631.029"
1076,"BEL",1999,"258158533986.789"
1077,"BEL",2000,"236204532891.1"
1078,"BEL",2001,"236541297539.15"
1079,"BEL",2002,"257157820440.429"
1080,"BEL",2003,"317381715575.621"
1081,"BEL",2004,"368537000248.324"
1082,"BEL",2005,"385570948886.954"
1083,"BEL",2006,"407918078032.869"
1084,"BEL",2007,"470324254037.777"
1085,"BEL",2008,"515223524241.98"
1086,"BEL",2009,"481345929424.84"
1087,"BEL",2010,"480951629493.033"
1088,"BEL",2011,"522645519183.591"
1089,"BEL",2012,"496181260258.3"
1090,"BEL",2013,"521642714407.843"
1091,"BEL",2014,"534678075827.361"
1092,"BEL",2015,"462149679343.822"
1093,"BEL",2016,"475739588764.759"
1094,"BEL",2017,"501522868356.441"
1095,"BEL",2018,"543410654016.602"
1096,"BEL",2019,"533254518108.234"
1097,"BEL",2020,"515332499627.861"
1098,"BEN",1960,"226195579.35701"
1099,"BEN",1961,"235668222.429984"
1100,"BEN",1962,"236434906.75427"
1101,"BEN",1963,"253927646.475909"
1102,"BEN",1964,"269818988.259263"
1103,"BEN",1965,"289908720.648622"
1104,"BEN",1966,"302925280.773564"
1105,"BEN",1967,"306222000.407316"
1106,"BEN",1968,"326323097.355964"
1107,"BEN",1969,"330748211.459737"
1108,"BEN",1970,"333627758.154666"
1109,"BEN",1971,"335072975.215766"
1110,"BEN",1972,"410331900.950531"
1111,"BEN",1973,"504376035.716401"
1112,"BEN",1974,"554654786.965107"
1113,"BEN",1975,"676870140.341529"
1114,"BEN",1976,"698408244.385343"
1115,"BEN",1977,"750049739.152238"
1116,"BEN",1978,"928843304.783965"
1117,"BEN",1979,"1186231265.18417"
1118,"BEN",1980,"1405251547.23882"
1119,"BEN",1981,"1291119965.11262"
1120,"BEN",1982,"1267778489.03079"
1121,"BEN",1983,"1095348302.91865"
1122,"BEN",1984,"1051133927.00009"
1123,"BEN",1985,"1045712703.02696"
1124,"BEN",1986,"1336102040.71025"
1125,"BEN",1987,"1562412030.34838"
1126,"BEN",1988,"1620246187.15171"
1127,"BEN",1989,"1502294411.46202"
1128,"BEN",1990,"1959965243.76269"
1129,"BEN",1991,"1986437859.90346"
1130,"BEN",1992,"1695315305.70308"
1131,"BEN",1993,"2274557914.07481"
1132,"BEN",1994,"1598075944.85875"
1133,"BEN",1995,"2169627138.34971"
1134,"BEN",1996,"2361116448.13533"
1135,"BEN",1997,"2268301645.09366"
1136,"BEN",1998,"2455092688.1478"
1137,"BEN",1999,"3677393996.83767"
1138,"BEN",2000,"3519991440.3235"
1139,"BEN",2001,"3666222633.83624"
1140,"BEN",2002,"4194342689.26268"
1141,"BEN",2003,"5349258092.89116"
1142,"BEN",2004,"6190270377.07555"
1143,"BEN",2005,"6567654958.7537"
1144,"BEN",2006,"7034111316.29919"
1145,"BEN",2007,"8169048374.70783"
1146,"BEN",2008,"9787734516.7416"
1147,"BEN",2009,"9738626509.93364"
1148,"BEN",2010,"9535345011.48797"
1149,"BEN",2011,"10693321370.036"
1150,"BEN",2012,"11141358105.9853"
1151,"BEN",2013,"12517845127.6775"
1152,"BEN",2014,"13284527850.2632"
1153,"BEN",2015,"11388160997.1089"
1154,"BEN",2016,"11821065852.1271"
1155,"BEN",2017,"12701655845.9612"
1156,"BEN",2018,"14250987026.0533"
1157,"BEN",2019,"14391686309.033"
1158,"BEN",2020,"15651545208.8783"
1159,"BFA",1960,"330442817.168859"
1160,"BFA",1961,"350247237.11684"
1161,"BFA",1962,"379567023.340308"
1162,"BFA",1963,"394040588.303477"
1163,"BFA",1964,"410321618.17137"
1164,"BFA",1965,"422916848.424208"
1165,"BFA",1966,"433889831.584706"
1166,"BFA",1967,"450753993.176448"
1167,"BFA",1968,"460442678.217048"
1168,"BFA",1969,"478298597.556707"
1169,"BFA",1970,"458404330.125096"
1170,"BFA",1971,"482411103.787272"
1171,"BFA",1972,"578595583.975723"
1172,"BFA",1973,"674773518.411839"
1173,"BFA",1974,"751133330.591384"
1174,"BFA",1975,"939972703.463021"
1175,"BFA",1976,"976547163.53387"
1176,"BFA",1977,"1131224818.33053"
1177,"BFA",1978,"1475583383.37265"
1178,"BFA",1979,"1748480982.18517"
1179,"BFA",1980,"1928719477.41287"
1180,"BFA",1981,"1775842026.4121"
1181,"BFA",1982,"1754449845.3012"
1182,"BFA",1983,"1600278756.43589"
1183,"BFA",1984,"1459880018.54646"
1184,"BFA",1985,"1552493068.4254"
1185,"BFA",1986,"2036303381.20142"
1186,"BFA",1987,"2369834650.08921"
1187,"BFA",1988,"2616040645.87263"
1188,"BFA",1989,"2615587725.77391"
1189,"BFA",1990,"3101300641.87512"
1190,"BFA",1991,"3135045684.1006"
1191,"BFA",1992,"3356692517.86417"
1192,"BFA",1993,"3199536227.94818"
1193,"BFA",1994,"1895290623.44033"
1194,"BFA",1995,"2379518099.2266"
1195,"BFA",1996,"2586550747.09844"
1196,"BFA",1997,"2447668984.53131"
1197,"BFA",1998,"2804902248.28537"
1198,"BFA",1999,"3389566982.51573"
1199,"BFA",2000,"2968369991.46729"
1200,"BFA",2001,"3190371050.45524"
1201,"BFA",2002,"3622350203.94595"
1202,"BFA",2003,"4740768355.22974"
1203,"BFA",2004,"5451688868.42974"
1204,"BFA",2005,"6146352742.03313"
1205,"BFA",2006,"6547420133.69942"
1206,"BFA",2007,"7625723123.54939"
1207,"BFA",2008,"9451436358.96861"
1208,"BFA",2009,"9450697335.53565"
1209,"BFA",2010,"10109618964.2848"
1210,"BFA",2011,"12080296644.0643"
1211,"BFA",2012,"12561016091.4673"
1212,"BFA",2013,"13444301139.1384"
1213,"BFA",2014,"13943016923.9017"
1214,"BFA",2015,"11832159275.603"
1215,"BFA",2016,"12833363370.174"
1216,"BFA",2017,"14106956830.0857"
1217,"BFA",2018,"16059910870.6239"
1218,"BFA",2019,"15990803569.9961"
1219,"BFA",2020,"17369059295.2226"
1220,"BGD",1960,"4274893913.49536"
1221,"BGD",1961,"4817580183.60155"
1222,"BGD",1962,"5081413339.78635"
1223,"BGD",1963,"5319458351.16235"
1224,"BGD",1964,"5386054619.34987"
1225,"BGD",1965,"5906636557.00092"
1226,"BGD",1966,"6439687598.32325"
1227,"BGD",1967,"7253575399.3215"
1228,"BGD",1968,"7483685473.51275"
1229,"BGD",1969,"8471006100.95399"
1230,"BGD",1970,"8992721809.39332"
1231,"BGD",1971,"8751842839.79658"
1232,"BGD",1972,"6288245866.66667"
1233,"BGD",1973,"8086725729.3407"
1234,"BGD",1974,"12512460519.7088"
1235,"BGD",1975,"19448348073.4565"
1236,"BGD",1976,"10117113333.3333"
1237,"BGD",1977,"9651149301.8746"
1238,"BGD",1978,"13281767142.8571"
1239,"BGD",1979,"15565480321.9448"
1240,"BGD",1980,"18138049095.6072"
1241,"BGD",1981,"20249694002.448"
1242,"BGD",1982,"18525399201.5968"
1243,"BGD",1983,"17609048821.5488"
1244,"BGD",1984,"18920840000"
1245,"BGD",1985,"22278423076.9231"
1246,"BGD",1986,"21774033333.3333"
1247,"BGD",1987,"24298032258.0645"
1248,"BGD",1988,"26579005760.3486"
1249,"BGD",1989,"28781714763.8012"
1250,"BGD",1990,"31598341233.559"
1251,"BGD",1991,"30957483949.5798"
1252,"BGD",1992,"31708874594.1645"
1253,"BGD",1993,"33166519417.9894"
1254,"BGD",1994,"33768660882.793"
1255,"BGD",1995,"37939748768.6567"
1256,"BGD",1996,"46438484107.5795"
1257,"BGD",1997,"48244309133.4895"
1258,"BGD",1998,"49984559471.3656"
1259,"BGD",1999,"51270569883.5275"
1260,"BGD",2000,"53369787318.6245"
1261,"BGD",2001,"53991289844.3291"
1262,"BGD",2002,"54724081490.5102"
1263,"BGD",2003,"60158929188.2556"
1264,"BGD",2004,"65108544250.0425"
1265,"BGD",2005,"69442943089.4309"
1266,"BGD",2006,"71819083683.7403"
1267,"BGD",2007,"79611888213.148"
1268,"BGD",2008,"91631278239.3237"
1269,"BGD",2009,"102477791472.39"
1270,"BGD",2010,"115279077465.226"
1271,"BGD",2011,"128637938711.386"
1272,"BGD",2012,"133355749482.478"
1273,"BGD",2013,"149990451022.29"
1274,"BGD",2014,"172885454931.453"
1275,"BGD",2015,"195078678697.23"
1276,"BGD",2016,"221415188000.475"
1277,"BGD",2017,"249710922462.309"
1278,"BGD",2018,"274038973437.275"
1279,"BGD",2019,"302563398919.928"
1280,"BGD",2020,"324239176765.053"
1281,"BGR",1960,
1282,"BGR",1961,
1283,"BGR",1962,
1284,"BGR",1963,
1285,"BGR",1964,
1286,"BGR",1965,
1287,"BGR",1966,
1288,"BGR",1967,
1289,"BGR",1968,
1290,"BGR",1969,
1291,"BGR",1970,
1292,"BGR",1971,
1293,"BGR",1972,
1294,"BGR",1973,
1295,"BGR",1974,
1296,"BGR",1975,
1297,"BGR",1976,
1298,"BGR",1977,
1299,"BGR",1978,
1300,"BGR",1979,
1301,"BGR",1980,"19839230769.2308"
1302,"BGR",1981,"19870000000"
1303,"BGR",1982,"19342000000"
1304,"BGR",1983,"16563666666.6667"
1305,"BGR",1984,"17594944444.4444"
1306,"BGR",1985,"17155421052.6316"
1307,"BGR",1986,"20249294117.6471"
1308,"BGR",1987,"28101000000"
1309,"BGR",1988,"22555941176.4706"
1310,"BGR",1989,"21988444444.4444"
1311,"BGR",1990,"20632090909.0909"
1312,"BGR",1991,"10943548387.0968"
1313,"BGR",1992,"10350515463.9175"
1314,"BGR",1993,"10829710144.9275"
1315,"BGR",1994,"9697416974.16974"
1316,"BGR",1995,"18983303571.4286"
1317,"BGR",1996,"12294221472.7375"
1318,"BGR",1997,"11315986087.1633"
1319,"BGR",1998,"15030695296.5235"
1320,"BGR",1999,"13627323284.5405"
1321,"BGR",2000,"13245833843.5454"
1322,"BGR",2001,"14183497963.1071"
1323,"BGR",2002,"16402846413.0958"
1324,"BGR",2003,"21144983551.6823"
1325,"BGR",2004,"26157894736.8421"
1326,"BGR",2005,"29869283400.0381"
1327,"BGR",2006,"34379808888.6039"
1328,"BGR",2007,"44405101469.5591"
1329,"BGR",2008,"54438966419.8639"
1330,"BGR",2009,"52023504656.2878"
1331,"BGR",2010,"50381825504.2642"
1332,"BGR",2011,"57386216850.3377"
1333,"BGR",2012,"54033250328.5151"
1334,"BGR",2013,"55615397665.5809"
1335,"BGR",2014,"56901994980.3283"
1336,"BGR",2015,"50647442756.7445"
1337,"BGR",2016,"53806894796.3801"
1338,"BGR",2017,"58971520599.2509"
1339,"BGR",2018,"66230155099.5775"
1340,"BGR",2019,"68558815111.6199"
1341,"BGR",2020,"69105101089.5531"
1342,"BHR",1960,
1343,"BHR",1961,
1344,"BHR",1962,
1345,"BHR",1963,
1346,"BHR",1964,
1347,"BHR",1965,
1348,"BHR",1966,
1349,"BHR",1967,
1350,"BHR",1968,
1351,"BHR",1969,
1352,"BHR",1970,
1353,"BHR",1971,
1354,"BHR",1972,
1355,"BHR",1973,
1356,"BHR",1974,
1357,"BHR",1975,
1358,"BHR",1976,
1359,"BHR",1977,
1360,"BHR",1978,
1361,"BHR",1979,
1362,"BHR",1980,"3072698328.46909"
1363,"BHR",1981,"3467819148.93617"
1364,"BHR",1982,"3645744680.85106"
1365,"BHR",1983,"3735106382.97872"
1366,"BHR",1984,"3905585106.38298"
1367,"BHR",1985,"3651861702.12766"
1368,"BHR",1986,"3052393617.02128"
1369,"BHR",1987,"3392021010.6383"
1370,"BHR",1988,"3702393617.02128"
1371,"BHR",1989,"3863563829.78723"
1372,"BHR",1990,"4229787234.04255"
1373,"BHR",1991,"4616223404.25532"
1374,"BHR",1992,"4751063829.78723"
1375,"BHR",1993,"5200265957.44681"
1376,"BHR",1994,"5567553457.44681"
1377,"BHR",1995,"5849467819.14894"
1378,"BHR",1996,"6101861436.17021"
1379,"BHR",1997,"6349202393.61702"
1380,"BHR",1998,"6183776595.74468"
1381,"BHR",1999,"6621010372.34043"
1382,"BHR",2000,"9062898936.17021"
1383,"BHR",2001,"8976196808.51064"
1384,"BHR",2002,"9593510638.29787"
1385,"BHR",2003,"11074813829.7872"
1386,"BHR",2004,"13150159574.4681"
1387,"BHR",2005,"15968723404.2553"
1388,"BHR",2006,"18504760638.2979"
1389,"BHR",2007,"21730000000"
1390,"BHR",2008,"25710904255.3191"
1391,"BHR",2009,"22938218085.1064"
1392,"BHR",2010,"25713271276.5957"
1393,"BHR",2011,"28776595744.6809"
1394,"BHR",2012,"30749308510.6383"
1395,"BHR",2013,"32539468085.1064"
1396,"BHR",2014,"33387712765.9574"
1397,"BHR",2015,"31050638297.8723"
1398,"BHR",2016,"32234973404.2553"
1399,"BHR",2017,"35473776595.7447"
1400,"BHR",2018,"37652500000"
1401,"BHR",2019,"38474521276.5957"
1402,"BHR",2020,
1403,"BHS",1960,"169803921.568627"
1404,"BHS",1961,"190098039.215686"
1405,"BHS",1962,"212254901.960784"
1406,"BHS",1963,"237745098.039216"
1407,"BHS",1964,"266666666.666667"
1408,"BHS",1965,"300392156.862745"
1409,"BHS",1966,"340000000"
1410,"BHS",1967,"390196078.431373"
1411,"BHS",1968,"444901960.784314"
1412,"BHS",1969,"528137254.901961"
1413,"BHS",1970,"538423153.692615"
1414,"BHS",1971,"573400000"
1415,"BHS",1972,"590900000"
1416,"BHS",1973,"670900000"
1417,"BHS",1974,"632400000"
1418,"BHS",1975,"596200000"
1419,"BHS",1976,"642100000"
1420,"BHS",1977,"713000000"
1421,"BHS",1978,"832400000"
1422,"BHS",1979,"1139800100"
1423,"BHS",1980,"1335300000"
1424,"BHS",1981,"1426500000"
1425,"BHS",1982,"1578300000"
1426,"BHS",1983,"1732800000"
1427,"BHS",1984,"2041100000"
1428,"BHS",1985,"2320699900"
1429,"BHS",1986,"2472500000"
1430,"BHS",1987,"2713999900"
1431,"BHS",1988,"2817900000"
1432,"BHS",1989,"3062000000"
1433,"BHS",1990,"3166000000"
1434,"BHS",1991,"3111160000"
1435,"BHS",1992,"3109000000"
1436,"BHS",1993,"3092000000"
1437,"BHS",1994,"3259000000"
1438,"BHS",1995,"3429000000"
1439,"BHS",1996,"3609000000"
1440,"BHS",1997,"6332360000"
1441,"BHS",1998,"6833220000"
1442,"BHS",1999,"7683870000"
1443,"BHS",2000,"8076470000"
1444,"BHS",2001,"8317830000"
1445,"BHS",2002,"8881160000"
1446,"BHS",2003,"8870090000"
1447,"BHS",2004,"9055290000"
1448,"BHS",2005,"9836200000"
1449,"BHS",2006,"10167250000"
1450,"BHS",2007,"10618340000"
1451,"BHS",2008,"10526000000"
1452,"BHS",2009,"9981960000"
1453,"BHS",2010,"10095760000"
1454,"BHS",2011,"10070450000"
1455,"BHS",2012,"10720500000"
1456,"BHS",2013,"10568400000"
1457,"BHS",2014,"11111600000"
1458,"BHS",2015,"11710800000"
1459,"BHS",2016,"11928500000"
1460,"BHS",2017,"12490700000"
1461,"BHS",2018,"13022100000"
1462,"BHS",2019,"13578800000"
1463,"BHS",2020,"11250000000"
1464,"BIH",1960,
1465,"BIH",1961,
1466,"BIH",1962,
1467,"BIH",1963,
1468,"BIH",1964,
1469,"BIH",1965,
1470,"BIH",1966,
1471,"BIH",1967,
1472,"BIH",1968,
1473,"BIH",1969,
1474,"BIH",1970,
1475,"BIH",1971,
1476,"BIH",1972,
1477,"BIH",1973,
1478,"BIH",1974,
1479,"BIH",1975,
1480,"BIH",1976,
1481,"BIH",1977,
1482,"BIH",1978,
1483,"BIH",1979,
1484,"BIH",1980,
1485,"BIH",1981,
1486,"BIH",1982,
1487,"BIH",1983,
1488,"BIH",1984,
1489,"BIH",1985,
1490,"BIH",1986,
1491,"BIH",1987,
1492,"BIH",1988,
1493,"BIH",1989,
1494,"BIH",1990,
1495,"BIH",1991,
1496,"BIH",1992,
1497,"BIH",1993,
1498,"BIH",1994,"1255802469.1358"
1499,"BIH",1995,"1866572953.73665"
1500,"BIH",1996,"2786045321.63743"
1501,"BIH",1997,"3671816504.23851"
1502,"BIH",1998,"4116699437.4041"
1503,"BIH",1999,"4685733115.46841"
1504,"BIH",2000,"5505887894.48893"
1505,"BIH",2001,"5748993411.42021"
1506,"BIH",2002,"6651106833.49374"
